# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 7.407407407407402555e-01 -3.357424304603171549e+03 1.109999999999999318e+03 -4.467424304603170640e+03 -1.332267629550187849e-14 -3.660960423701453692e-14 6.661338147750939243e-15
1.000000000000000000e+02 5.000000000000000000e-01 7.360007121323561829e-01 -3.270179351541869437e+03 1.102897067130335699e+03 -4.373076418672205364e+03 -5.028068890064463226e-14 1.554312234475219157e-15 -3.219646771412953967e-15
2.000000000000000000e+02 1.000000000000000000e+00 7.483536715962422203e-01 -3.219660683839148078e+03 1.121407976886968981e+03 -4.341068660726116832e+03 -5.551115123125782702e-14 6.328271240363392280e-15 3.239075674343894207e-14
3.000000000000000000e+02 1.500000000000000000e+00 7.256213866129831436e-01 -3.220748218086033376e+03 1.087343647839555160e+03 -4.308091865925588536e+03 -6.883382752675970551e-14 -1.687538997430237941e-14 2.586819647376614739e-14
4.000000000000000000e+02 2.000000000000000000e+00 7.217923524397331647e-01 -3.230981284346368739e+03 1.081605840130940123e+03 -4.312587124477308862e+03 -1.931788062847772380e-14 4.413136522884997248e-14 3.730349362740525976e-14
5.000000000000000000e+02 2.500000000000000000e+00 7.348903820805305909e-01 -3.180548798865650497e+03 1.101233237547675117e+03 -4.281782036413325841e+03 2.015054789694659121e-14 1.284528039491306117e-13 -2.087219286295294296e-14
6.000000000000000000e+02 3.000000000000000000e+00 7.132972612681938163e-01 -3.160937729538009989e+03 1.068875946010388361e+03 -4.229813675548398351e+03 -2.942091015256664832e-15 1.387778780781445676e-13 -4.238276396506535093e-14
7.000000000000000000e+02 3.500000000000000000e+00 7.383967587519794096e-01 -3.145941561504134370e+03 1.106487542989841131e+03 -4.252429104493975501e+03 -8.937295348232510150e-15 1.205702204742920003e-13 -4.996003610813204432e-14
8.000000000000000000e+02 4.000000000000000000e+00 7.338035910554003838e-01 -3.174753672828851904e+03 1.099604681196517504e+03 -4.274358354025369408e+03 -4.074518500374324503e-14 1.328936960476312379e-13 -2.131628207280300558e-14
9.000000000000000000e+02 4.500000000000000000e+00 7.383488747741099312e-01 -3.127959445801538095e+03 1.106415788849003775e+03 -4.234375234650541643e+03 -5.062616992290713824e-14 1.447730824111204129e-13 -2.109423746787797427e-14
1.000000000000000000e+03 5.000000000000000000e+00 7.646374526708941133e-01 -3.074670334090582855e+03 1.145809222827334906e+03 -4.220479556917917762e+03 -6.195044477408373496e-14 1.407762795224698493e-13 -3.863576125695544761e-14
