# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999988065e-02 1.364906470115462582e+02 1.499999999999998295e+02 -1.350935298845357302e+01 3.996802888650563546e-15 -1.154631945610162802e-14 2.331468351712828735e-15
1.000000000000000000e+02 5.000000000000000000e-01 1.010573813612851563e-01 1.364905958584926680e+02 1.515860720419277357e+02 -1.509547618343506059e+01 -6.383782391594650107e-15 -1.132427485117659671e-14 3.663735981263016583e-15
2.000000000000000000e+02 1.000000000000000000e+00 1.053138998517915426e-01 1.364906055300311891e+02 1.579708497776873060e+02 -2.148024424765610974e+01 3.086420008457935182e-14 -9.714451465470119729e-17 1.487698852997709764e-14
3.000000000000000000e+02 1.500000000000000000e+00 1.198953733774500152e-01 1.364913222892428166e+02 1.798430600661750134e+02 -4.335173777693219677e+01 5.967448757360216405e-15 2.532696274926138358e-15 -1.110223024625156540e-16
4.000000000000000000e+02 2.000000000000000000e+00 1.644144008262008183e-01 1.364753059916150448e+02 2.466216012393012136e+02 -1.101462952476861688e+02 -5.384581669432009221e-15 1.232347557333923760e-14 1.171285290979540150e-14
5.000000000000000000e+02 2.500000000000000000e+00 1.909433084683153092e-01 1.364777289611783146e+02 2.864149627024729625e+02 -1.499372337412946479e+02 -9.270362255620057113e-15 -1.465494392505206633e-14 -3.830269434956790064e-15
6.000000000000000000e+02 3.000000000000000000e+00 2.121529652757992712e-01 1.364765327665166410e+02 3.182294479136988912e+02 -1.817529151471822502e+02 9.797718192317006469e-15 -3.308464613382966490e-14 1.304512053934558935e-14
7.000000000000000000e+02 3.500000000000000000e+00 2.172752330297735845e-01 1.364832965143524746e+02 3.259128495446603893e+02 -1.894295530303079147e+02 -5.551115123125782702e-15 -6.131206653492426994e-14 3.674838211509268149e-14
8.000000000000000000e+02 4.000000000000000000e+00 2.435490192070379478e-01 1.364763098828476870e+02 3.653235288105569225e+02 -2.288472189277092355e+02 -9.992007221626408864e-15 -6.727951529228448635e-14 4.607425552194399643e-14
9.000000000000000000e+02 4.500000000000000000e+00 2.509726721328541243e-01 1.364764416329579149e+02 3.764590081992811861e+02 -2.399825665663232712e+02 -2.043504254700678757e-15 -1.094679902280404349e-13 6.566969190657800937e-14
1.000000000000000000e+03 5.000000000000000000e+00 2.488240830260229353e-01 1.364760424245063462e+02 3.732361245390343925e+02 -2.367600821145280463e+02 -5.419276138951545363e-15 -1.120215031846782949e-13 5.490052856771399092e-14
1.100000000000000000e+03 5.500000000000000000e+00 2.627781356253308664e-01 1.364764605692259352e+02 3.941672034379963065e+02 -2.576907428687703714e+02 -1.629599233332612584e-14 -1.414424133372449432e-13 7.849276784099856741e-14
1.200000000000000000e+03 6.000000000000000000e+00 2.852949538353262704e-01 1.364738539022428085e+02 4.279424307529894236e+02 -2.914685768507466150e+02 -3.502753642692368885e-14 -1.278976924368180335e-13 5.018208071305707563e-14
1.300000000000000000e+03 6.500000000000000000e+00 2.901397596513255461e-01 1.364797897112437681e+02 4.352096394769882863e+02 -2.987298497657445182e+02 -5.190292640122606826e-15 -1.091904344718841458e-13 5.895284260759581230e-14
1.400000000000000000e+03 7.000000000000000000e+00 2.961182312283245910e-01 1.364739861129780820e+02 4.441773468424868838e+02 -3.077033607295088018e+02 -2.155914335943975857e-14 -1.330602295013250114e-13 2.908784324517910136e-14
1.500000000000000000e+03 7.500000000000000000e+00 3.160573830586759780e-01 1.364779252234614546e+02 4.740860745880139575e+02 -3.376081493645525029e+02 -2.287059430727822473e-14 -1.103006574965093023e-13 4.751754545395669993e-14
1.600000000000000000e+03 8.000000000000000000e+00 3.299345846053667874e-01 1.364667664408593737e+02 4.949018769080501556e+02 -3.584351104671907819e+02 -3.463895836830488406e-14 -1.385558334732195362e-13 6.061817714453354711e-14
