# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 9.009009009008995816e-01 -3.117424304603172459e+03 1.349999999999997954e+03 -4.467424304603170640e+03 2.930988785010413267e-14 -3.186340080674199271e-14 -2.953193245502916398e-14
1.000000000000000000e+02 5.000000000000000000e-01 8.606018535760076027e-01 -2.968839036638067228e+03 1.289611877583647356e+03 -4.258450914221714811e+03 -5.057065877167588042e-14 -9.181544413650044589e-14 -3.974598428158060415e-14
2.000000000000000000e+02 1.000000000000000000e+00 8.142843155163433932e-01 -2.931713986458805266e+03 1.220205046801240542e+03 -4.151919033260045580e+03 1.265654248072678456e-13 -6.161737786669618799e-14 -3.796962744218035368e-14
3.000000000000000000e+02 1.500000000000000000e+00 7.624587590241953539e-01 -2.914884501851895038e+03 1.142544450397756691e+03 -4.057428952249651502e+03 -2.675637489346627262e-14 -9.208606099875282780e-14 -6.261657858885882888e-14
4.000000000000000000e+02 2.000000000000000000e+00 7.388814537544878824e-01 -2.819520699104661617e+03 1.107213858451100123e+03 -3.926734557555761967e+03 -9.658940314238861902e-15 -3.961414529740636681e-14 -1.018074513581268548e-13
5.000000000000000000e+02 2.500000000000000000e+00 7.915417950823354643e-01 -2.697776354371264460e+03 1.186125379930879717e+03 -3.883901734302144177e+03 3.029521078445895910e-14 7.327471962526033167e-15 -5.512257317263902223e-14
6.000000000000000000e+02 3.000000000000000000e+00 8.180868930355118529e-01 -2.595398248949340541e+03 1.225903209213714490e+03 -3.821301458163055031e+03 1.909583602355269250e-14 2.930988785010413267e-14 -1.220135104063047038e-13
7.000000000000000000e+02 3.500000000000000000e+00 8.146726590393840173e-01 -2.554344912209511222e+03 1.220786979570516905e+03 -3.775131891780028127e+03 -2.026157019940910686e-14 1.532107773982716026e-14 -1.525446435834965087e-13
8.000000000000000000e+02 4.000000000000000000e+00 8.122439906560873224e-01 -2.525708906339953501e+03 1.217147619998146865e+03 -3.742856526338100139e+03 -2.753353101070388220e-14 5.521971768729372343e-14 -9.969802761133905733e-14
9.000000000000000000e+02 4.500000000000000000e+00 8.583096510591307071e-01 -2.474281341663165222e+03 1.286177012112107377e+03 -3.760458353775272371e+03 -4.418687638008123031e-14 6.328271240363392280e-14 -1.077471445398714422e-13
