# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.041041041041043558e+00 -2.907424304603167002e+03 1.560000000000003638e+03 -4.467424304603170640e+03 2.731148640577885089e-14 4.274358644806852681e-14 5.750955267558310879e-14
1.000000000000000000e+02 5.000000000000000000e-01 9.083518245205088881e-01 -2.812672406840539679e+03 1.361165209043982486e+03 -4.173837615884522165e+03 5.717648576819556183e-15 8.412021079706732962e-14 1.651456749129920354e-14
2.000000000000000000e+02 1.000000000000000000e+00 8.819405093325981548e-01 -2.705026353450202350e+03 1.321587853234898375e+03 -4.026614206685100726e+03 4.848899060050371190e-14 1.223465773136922508e-13 -8.104628079763642745e-14
3.000000000000000000e+02 1.500000000000000000e+00 8.444059240623602580e-01 -2.581324571100048161e+03 1.265342277207446841e+03 -3.846666848307495002e+03 1.798561299892753595e-14 1.612043831755727297e-13 -9.148237722911289893e-14
4.000000000000000000e+02 2.000000000000000000e+00 8.473116426291787961e-01 -2.443721258799772386e+03 1.269696496479824418e+03 -3.713417755279596804e+03 -1.931788062847772380e-14 1.728339693585212444e-13 -1.351141420968815510e-13
5.000000000000000000e+02 2.500000000000000000e+00 8.463535069379406472e-01 -2.309139995989642102e+03 1.268260730146504102e+03 -3.577400726136146204e+03 3.763656053479280672e-14 1.792455073257315235e-13 -1.219579992550734460e-13
6.000000000000000000e+02 3.000000000000000000e+00 8.753465901699184482e-01 -2.216687307431402132e+03 1.311706865369622847e+03 -3.528394172801024979e+03 1.276756478318930021e-15 2.412514632510465162e-13 -1.001421168211891199e-13
7.000000000000000000e+02 3.500000000000000000e+00 9.208573967325157650e-01 -2.076679037535073803e+03 1.379904809003674927e+03 -3.456583846538748730e+03 2.242650509742816212e-14 3.078648447285559087e-13 -9.958700530887654168e-14
8.000000000000000000e+02 4.000000000000000000e+00 9.642474835739359706e-01 -2.008431616100448309e+03 1.444924854135543001e+03 -3.453356470235991310e+03 1.088018564132653410e-13 3.250733016102458350e-13 -9.703349235223868163e-14
9.000000000000000000e+02 4.500000000000000000e+00 9.353877541681807628e-01 -1.936812667951698813e+03 1.401678549621018874e+03 -3.338491217572717687e+03 1.458833054357455694e-13 4.185540802836840157e-13 -1.006972283335016982e-13
1.000000000000000000e+03 5.000000000000000000e+00 9.398705411880097227e-01 -1.892234596022189635e+03 1.408396005970232636e+03 -3.300630601992422271e+03 1.669775429036235437e-13 3.891331701311173674e-13 -1.325606291402436909e-13
1.100000000000000000e+03 5.500000000000000000e+00 9.496693505327966633e-01 -1.852037932160944820e+03 1.423079521773395754e+03 -3.275117453934340574e+03 1.423305917569450685e-13 3.549660565482781749e-13 -8.990030941902205086e-14
1.200000000000000000e+03 6.000000000000000000e+00 9.504049771456438700e-01 -1.787540147920250774e+03 1.424181858252747361e+03 -3.211722006172998135e+03 9.725553695716371294e-14 3.813060978075100138e-13 -1.505462421391712269e-13
1.300000000000000000e+03 6.500000000000000000e+00 9.694076400101552249e-01 -1.702904848621029032e+03 1.452657348555217595e+03 -3.155562197176246627e+03 9.059419880941277370e-14 3.568256801145253121e-13 -1.521005543736464460e-13
