# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 8.008008008007994061e-01 -3.267424304603172459e+03 1.199999999999997954e+03 -4.467424304603170640e+03 -5.717648576819556183e-14 -3.996802888650563546e-14 1.842970220877759857e-14
1.000000000000000000e+02 5.000000000000000000e-01 7.615067565749558121e-01 -3.153624581974481316e+03 1.141117874727571234e+03 -4.294742456702052550e+03 3.053113317719180486e-14 -4.884981308350688778e-15 -1.232347557333923760e-14
2.000000000000000000e+02 1.000000000000000000e+00 7.274878514191128742e-01 -3.142328085350401125e+03 1.090140545351540595e+03 -4.232468630701941947e+03 -6.841055499862136458e-14 -2.681188604469753045e-14 -2.486899575160350651e-14
3.000000000000000000e+02 1.500000000000000000e+00 7.437297881380769971e-01 -3.095851483693533737e+03 1.114479087524908437e+03 -4.210330571218441946e+03 -7.549516567451064475e-14 -1.643130076445231680e-14 -5.134781488891348999e-15
4.000000000000000000e+02 2.000000000000000000e+00 7.533150294521171464e-01 -3.047422222164610957e+03 1.128842571633997522e+03 -4.176264793798608480e+03 -7.693845560652334825e-14 1.532107773982716026e-14 -6.084022174945857842e-14
5.000000000000000000e+02 2.500000000000000000e+00 7.448007091595709728e-01 -3.013637721664403671e+03 1.116083862675617183e+03 -4.129721584340020854e+03 -7.183142969324762817e-14 6.394884621840901673e-14 -4.551914400963141816e-14
6.000000000000000000e+02 3.000000000000000000e+00 7.547407621390017640e-01 -2.961282057578769127e+03 1.130979032065294177e+03 -4.092261089644063304e+03 -4.263256414560601115e-14 1.048050535246147774e-13 4.107825191113079200e-15
7.000000000000000000e+02 3.500000000000000000e+00 7.785926315803227693e-01 -2.926436000319448794e+03 1.166721058423113618e+03 -4.093157058742562185e+03 7.771561172376095783e-15 9.880984919163893210e-14 1.679212324745549267e-14
8.000000000000000000e+02 4.000000000000000000e+00 8.014768641108045433e-01 -2.838251260137905319e+03 1.201013080870040540e+03 -4.039264341007945859e+03 1.310063169057684718e-14 8.537615059367453796e-14 -4.685141163918160601e-14
9.000000000000000000e+02 4.500000000000000000e+00 7.862269512861103093e-01 -2.843817527617214182e+03 1.178161086502236230e+03 -4.021978614119450413e+03 -4.840572387365682516e-14 7.222000775186643295e-14 -9.513223542256810106e-15
1.000000000000000000e+03 5.000000000000000000e+00 7.874241005838761298e-01 -2.802343438022748160e+03 1.179955014724938337e+03 -3.982298452747686497e+03 -2.664535259100375697e-15 1.101341240428155288e-13 -7.535638779643250018e-15
1.100000000000000000e+03 5.500000000000000000e+00 7.934462688802367270e-01 -2.764592566634166360e+03 1.188979233917034662e+03 -3.953571800551201250e+03 1.074140776324838953e-14 5.834221994405197620e-14 -1.986605324688639485e-14
1.200000000000000000e+03 6.000000000000000000e+00 7.490736090335613495e-01 -2.799341446327277481e+03 1.122486803136791650e+03 -3.921828249464069359e+03 -1.516842207394120123e-14 9.314077287214672651e-14 -1.314920394790419778e-14
1.300000000000000000e+03 6.500000000000000000e+00 7.780715159878817122e-01 -2.772906238785711139e+03 1.165940166707840717e+03 -3.938846405493552083e+03 8.215650382226158399e-15 1.171285290979540150e-13 2.059463710679665382e-14
1.400000000000000000e+03 7.000000000000000000e+00 7.605729223857424781e-01 -2.765037931863213089e+03 1.139718524195035116e+03 -3.904756456058248204e+03 2.076117056049042731e-14 1.361133428190441919e-13 -2.992051051364796876e-14
1.500000000000000000e+03 7.500000000000000000e+00 8.133199525034436883e-01 -2.749053267238585704e+03 1.218759948826410437e+03 -3.967813216064996141e+03 -2.479266791866052699e-14 1.083577672034152783e-13 -9.137135492665038328e-14
1.600000000000000000e+03 8.000000000000000000e+00 7.937323605249749781e-01 -2.770128139204191029e+03 1.189407942246675020e+03 -3.959536081450865822e+03 -6.042388811522414471e-14 1.105782132526655914e-13 -1.143529715363911237e-13
1.700000000000000000e+03 8.500000000000000000e+00 7.578842191946727480e-01 -2.761853938362163262e+03 1.135689502463217195e+03 -3.897543440825380458e+03 -1.409983241273948806e-14 1.616484723854227923e-13 4.773959005888173124e-15
1.800000000000000000e+03 9.000000000000000000e+00 7.770470448689564824e-01 -2.708577343551631202e+03 1.164404996736131352e+03 -3.872982340287762327e+03 3.186340080674199271e-14 1.341149413747189101e-13 7.727152251391089521e-14
1.900000000000000000e+03 9.500000000000000000e+00 8.076944652931290491e-01 -2.687573172790319404e+03 1.210330156241753912e+03 -3.897903329032073543e+03 1.265654248072678456e-14 1.694755447090301459e-13 3.819167204710538499e-14
2.000000000000000000e+03 1.000000000000000000e+01 8.036012502086562481e-01 -2.727069966916244994e+03 1.204196473437671330e+03 -3.931266440353916096e+03 1.088018564132653410e-14 1.850741782050135953e-13 1.066421256856742161e-13
2.100000000000000000e+03 1.050000000000000000e+01 7.793726359480184218e-01 -2.734251473582532071e+03 1.167889894968105637e+03 -3.902141368550637708e+03 -4.252154184314349550e-14 1.765254609153998899e-13 9.015010959956271108e-14
2.200000000000000000e+03 1.100000000000000000e+01 7.972666036189115513e-01 -2.697401669626131934e+03 1.194704005522939042e+03 -3.892105675149070976e+03 6.217248937900876626e-15 1.523225989785714773e-13 6.115095409209292399e-14
2.300000000000000000e+03 1.150000000000000000e+01 7.787919329911284771e-01 -2.703518600825357680e+03 1.167019711587206075e+03 -3.870538312412563755e+03 -2.964295475749167963e-14 2.053912595556539600e-13 9.400813461013513006e-14
2.400000000000000000e+03 1.200000000000000000e+01 7.804567079811552954e-01 -2.686581698756350761e+03 1.169514376909761268e+03 -3.856096075666112029e+03 -1.498801083243961330e-14 2.219335826225687924e-13 7.287226377883371242e-14
2.500000000000000000e+03 1.250000000000000000e+01 8.011642479051945820e-01 -2.643228658985894981e+03 1.200544625485934148e+03 -3.843773284471828902e+03 -4.807265696626927820e-14 2.667865928174251167e-13 9.664491429361987684e-14
2.600000000000000000e+03 1.300000000000000000e+01 8.056322690796913211e-01 -2.644641313827698468e+03 1.207239955215917462e+03 -3.851881269043615703e+03 -3.264055692397960229e-14 1.755262601932372490e-13 5.651035195342046791e-14
2.700000000000000000e+03 1.350000000000000000e+01 7.830925845948178976e-01 -2.628909911806598302e+03 1.173464238015334558e+03 -3.802374149821932861e+03 -3.974598428158060415e-14 1.711963903971991385e-13 1.209032873816795473e-13
2.800000000000000000e+03 1.400000000000000000e+01 8.164541991101129659e-01 -2.567668723092743676e+03 1.223456617366504361e+03 -3.791125340459248036e+03 -8.548717289613705361e-14 2.043920588334913191e-13 1.517674874662588991e-13
2.900000000000000000e+03 1.450000000000000000e+01 8.007508015905719923e-01 -2.561847631936961079e+03 1.199925076183472129e+03 -3.761772708120432981e+03 -6.350475700855895411e-14 1.854072451124011423e-13 1.090585954877099084e-13
3.000000000000000000e+03 1.500000000000000000e+01 7.646111757409290721e-01 -2.628214394628718765e+03 1.145769846847782219e+03 -3.773984241476500756e+03 -8.149037000748649007e-14 1.846300889951635327e-13 3.741451592986777541e-14
3.100000000000000000e+03 1.550000000000000000e+01 7.890633428927460447e-01 -2.645390308631888729e+03 1.182411419324779899e+03 -3.827801727956668856e+03 -4.840572387365682516e-14 1.807443084089754848e-13 1.679767436257861846e-13
3.200000000000000000e+03 1.600000000000000000e+01 7.915225954729550040e-01 -2.611745338415290462e+03 1.186096609316223066e+03 -3.797841947731513756e+03 -3.619327060278010322e-14 2.520206265899105347e-13 8.390510508604620554e-14
