# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.101101101101102708e+00 -2.817424304603168366e+03 1.650000000000002274e+03 -4.467424304603170640e+03 8.104628079763642745e-15 8.065770273901762266e-14 -3.652633751016765018e-14
1.000000000000000000e+02 5.000000000000000000e-01 9.272591706970717551e-01 -2.768978727555741898e+03 1.389497867289562009e+03 -4.158476594845304135e+03 -4.218847493575594854e-15 2.713107516427726296e-14 -5.306866057708248263e-14
2.000000000000000000e+02 1.000000000000000000e+00 9.117563585652864733e-01 -2.623615473897805714e+03 1.366266903310081716e+03 -3.989882377207887657e+03 -3.612388166374103093e-14 1.404432126150823024e-13 -3.541611448554249364e-14
3.000000000000000000e+02 1.500000000000000000e+00 8.521806138428547062e-01 -2.523812171969920200e+03 1.276992649843517711e+03 -3.800804821813438139e+03 -1.906252933281393780e-13 8.593126210598711623e-14 -4.629630012686902774e-14
4.000000000000000000e+02 2.000000000000000000e+00 8.907905983267604411e-01 -2.326185698455567035e+03 1.334849711592650465e+03 -3.661035410048217273e+03 1.798561299892753595e-14 1.213057432281061665e-13 -2.834538159746102792e-14
5.000000000000000000e+02 2.500000000000000000e+00 9.002016469698705947e-01 -2.163717319740407675e+03 1.348952167984351036e+03 -3.512669487724758710e+03 -3.314015728506092273e-14 1.761091272811654562e-13 -1.430799922985670491e-14
6.000000000000000000e+02 3.000000000000000000e+00 8.974643535536306338e-01 -2.001214285874114921e+03 1.344850333800115550e+03 -3.346064619674230471e+03 1.576516694967722287e-14 1.340316746478720233e-13 1.132427485117659671e-14
7.000000000000000000e+02 3.500000000000000000e+00 9.391935216552109722e-01 -1.857465730886266783e+03 1.407381492200333696e+03 -3.264847223086600479e+03 8.606830526058928399e-14 1.543210004228967591e-13 2.670086374223501480e-14
8.000000000000000000e+02 4.000000000000000000e+00 9.269884935416757843e-01 -1.760804429591576536e+03 1.389092257572201106e+03 -3.149896687163777642e+03 3.347322419244846969e-14 1.550426453889031109e-13 2.664535259100375697e-15
9.000000000000000000e+02 4.500000000000000000e+00 9.786445616001610004e-01 -1.664258549516838912e+03 1.466498875557841302e+03 -3.130757425074680214e+03 6.064593272014917602e-15 2.023381462379347795e-13 4.152234112098085461e-14
1.000000000000000000e+03 5.000000000000000000e+00 1.025724122023183194e+00 -1.552804086130039650e+03 1.537047596851739854e+03 -3.089851682981779504e+03 -1.104671909502030758e-13 1.718625242119742325e-13 9.170442183403793024e-14
1.100000000000000000e+03 5.500000000000000000e+00 9.906713223655835288e-01 -1.505807243387394919e+03 1.484520976564826924e+03 -2.990328219952221843e+03 2.037259250187162252e-14 1.936228954946273006e-13 4.707345624410663731e-14
1.200000000000000000e+03 6.000000000000000000e+00 1.018638120377745038e+00 -1.425754783672262874e+03 1.526429223386051035e+03 -2.952184007058313910e+03 -1.158032003623077344e-13 2.047251257408788661e-13 7.982503547054875526e-14
1.300000000000000000e+03 6.500000000000000000e+00 1.021136261156406322e+00 -1.351214212061814351e+03 1.530172687342874951e+03 -2.881386899404689302e+03 -7.849276784099856741e-14 1.620925615952728549e-13 6.805667140952209593e-14
1.400000000000000000e+03 7.000000000000000000e+00 1.037425889510755983e+00 -1.304965232336450526e+03 1.554582695431867933e+03 -2.859547927768318459e+03 1.352806755505753245e-13 1.605660049364132647e-13 1.540989558179717278e-13
1.500000000000000000e+03 7.500000000000000000e+00 1.041641776923071028e+00 -1.272870883273856407e+03 1.560900202719222079e+03 -2.833771085993078486e+03 -7.804867863114850479e-14 1.926236947724646598e-13 1.296740492762182839e-13
1.600000000000000000e+03 8.000000000000000000e+00 1.036900365332151797e+00 -1.206838497331575581e+03 1.553795197450229352e+03 -2.760633694781804934e+03 -2.109423746787797427e-15 1.103561686477405601e-13 1.521005543736464460e-13
1.700000000000000000e+03 8.500000000000000000e+00 1.047188624083854602e+00 -1.112248540988061904e+03 1.569212153189655965e+03 -2.681460694177717869e+03 -4.019007349143066676e-14 1.012523398458142765e-13 1.110223024625156540e-13
1.800000000000000000e+03 9.000000000000000000e+00 1.058976277992992987e+00 -1.074641610307147403e+03 1.586875952572499955e+03 -2.661517562879647357e+03 7.716050021144837956e-15 6.572520305780926719e-14 1.035838081975271052e-13
1.900000000000000000e+03 9.500000000000000000e+00 1.058220185582395834e+00 -9.920064437304017702e+02 1.585742948095220072e+03 -2.577749391825621842e+03 -7.849276784099856741e-14 -5.151434834260726348e-14 1.516287095881807545e-13
2.000000000000000000e+03 1.000000000000000000e+01 1.096112476310140416e+00 -9.703889578800374238e+02 1.642524545750745574e+03 -2.612913503630782998e+03 -6.239453398393379757e-14 -1.119104808822157793e-13 5.462297281155770179e-14
2.100000000000000000e+03 1.050000000000000000e+01 1.044678082966960853e+00 -9.806470465993261314e+02 1.565450107325990757e+03 -2.546097153925316888e+03 -2.442490654175344389e-15 -2.498001805406602216e-14 4.635181127810028556e-14
2.200000000000000000e+03 1.100000000000000000e+01 1.033637920367830088e+00 -9.954461677514195799e+02 1.548906423671193352e+03 -2.544352591422612932e+03 -3.341771304121721187e-14 -2.386979502944086562e-15 -2.020605904817784904e-14
2.300000000000000000e+03 1.150000000000000000e+01 1.024092855828288018e+00 -9.482684669582040442e+02 1.534603144458689712e+03 -2.482871611416893757e+03 1.090655343816138156e-13 -1.776356839400250465e-15 4.707345624410663731e-14
2.400000000000000000e+03 1.200000000000000000e+01 1.070225772740771353e+00 -9.209346139775616393e+02 1.603733320452045973e+03 -2.524667934429607612e+03 5.906386491005832795e-14 6.061817714453354711e-14 5.362377208939506090e-14
2.500000000000000000e+03 1.250000000000000000e+01 1.056167348520419269e+00 -8.862454929646953588e+02 1.582666771757848210e+03 -2.468912264722543568e+03 -2.930988785010413267e-14 5.473399511402021744e-14 5.817568649035820272e-14
2.600000000000000000e+03 1.300000000000000000e+01 1.069192039014904783e+00 -8.411624207994032076e+02 1.602184270463834764e+03 -2.443346691263237972e+03 5.950795411990839057e-14 4.263256414560601115e-14 1.165734175856414367e-14
2.700000000000000000e+03 1.350000000000000000e+01 1.097123687295449512e+00 -7.801390779167650180e+02 1.644039845412230989e+03 -2.424178923328996007e+03 -1.065814103640150279e-14 1.056932319443149026e-13 7.244205235679146426e-14
2.800000000000000000e+03 1.400000000000000000e+01 1.072963845569460561e+00 -7.673693706431108694e+02 1.607836322585836569e+03 -2.375205693228947439e+03 -3.552713678800500929e-14 4.529709940470638685e-14 8.021361352916756005e-14
2.900000000000000000e+03 1.450000000000000000e+01 1.116743110564076158e+00 -6.801415575154505859e+02 1.673439551180268154e+03 -2.353581108695718740e+03 5.467848396278895962e-14 2.631228568361621001e-14 4.907185768843191909e-14
3.000000000000000000e+03 1.500000000000000000e+01 1.136031208493959221e+00 -6.152633684343954883e+02 1.702342765928197878e+03 -2.317606134362593366e+03 -2.139954879964989232e-14 3.341771304121721187e-14 -4.274358644806852681e-14
3.100000000000000000e+03 1.550000000000000000e+01 1.082314481541616802e+00 -6.698571982644386935e+02 1.621848250590112684e+03 -2.291705448854551378e+03 -1.300071161836058309e-13 3.641531520770513453e-14 -7.105427357601001859e-15
3.200000000000000000e+03 1.600000000000000000e+01 1.072567795980481353e+00 -7.226133568234081395e+02 1.607242842276751162e+03 -2.329856199100159301e+03 -5.417888360170763917e-14 5.773159728050814010e-14 -2.664535259100375697e-15
3.300000000000000000e+03 1.650000000000000000e+01 1.125989990851170797e+00 -6.773408725042777405e+02 1.687296001290479580e+03 -2.364636873794757321e+03 -7.172040739078511251e-14 4.249378626752786658e-14 7.572414917333958329e-14
3.400000000000000000e+03 1.700000000000000000e+01 1.110098449348742689e+00 -6.733157445984782044e+02 1.663482526349090904e+03 -2.336798270947569108e+03 -8.670841822322472581e-14 9.070522111187528935e-14 7.260858581048523774e-14
3.500000000000000000e+03 1.750000000000000000e+01 1.084466102614647154e+00 -6.783578188661474542e+02 1.625072454768048601e+03 -2.303430273634196055e+03 -1.184607967275042029e-13 2.575717417130363174e-14 6.283862319378386019e-14
3.600000000000000000e+03 1.800000000000000000e+01 1.102162902275779510e+00 -6.514368357700702745e+02 1.651591109060255576e+03 -2.303027944830325850e+03 -9.481304630298836855e-14 7.971401316808623960e-14 1.213473765915296099e-13
