# rho counts_4x2x2 counts_6x3x3 counts_8x4x4
7.499999999999999722e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.620000000000000000e+02
2.249999999999999917e-02 0.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00
3.749999999999999861e-02 0.000000000000000000e+00 2.300000000000000000e+01 2.024000000000000000e+03
5.249999999999999806e-02 0.000000000000000000e+00 8.300000000000000000e+01 0.000000000000000000e+00
6.750000000000000444e-02 0.000000000000000000e+00 1.340000000000000000e+02 4.533000000000000000e+03
8.249999999999999001e-02 1.000000000000000000e+00 3.050000000000000000e+02 0.000000000000000000e+00
9.750000000000000333e-02 7.000000000000000000e+00 4.990000000000000000e+02 0.000000000000000000e+00
1.124999999999999889e-01 3.000000000000000000e+01 7.660000000000000000e+02 7.372000000000000000e+03
1.275000000000000022e-01 9.800000000000000000e+01 1.096000000000000000e+03 0.000000000000000000e+00
1.425000000000000155e-01 1.530000000000000000e+02 1.449000000000000000e+03 9.937000000000000000e+03
1.574999999999999734e-01 2.540000000000000000e+02 1.832000000000000000e+03 0.000000000000000000e+00
1.724999999999999867e-01 4.090000000000000000e+02 2.073000000000000000e+03 0.000000000000000000e+00
1.875000000000000000e-01 8.510000000000000000e+02 2.444000000000000000e+03 1.197300000000000000e+04
2.025000000000000133e-01 8.240000000000000000e+02 2.726000000000000000e+03 0.000000000000000000e+00
2.174999999999999711e-01 8.940000000000000000e+02 2.827000000000000000e+03 1.316800000000000000e+04
2.324999999999999845e-01 1.019000000000000000e+03 2.957000000000000000e+03 0.000000000000000000e+00
2.474999999999999978e-01 1.500000000000000000e+03 3.000000000000000000e+03 0.000000000000000000e+00
2.625000000000000111e-01 1.074000000000000000e+03 3.002000000000000000e+03 1.350300000000000000e+04
2.774999999999999689e-01 9.930000000000000000e+02 2.973000000000000000e+03 0.000000000000000000e+00
2.924999999999999822e-01 9.210000000000000000e+02 2.858000000000000000e+03 1.300400000000000000e+04
3.074999999999999956e-01 1.161000000000000000e+03 2.678000000000000000e+03 0.000000000000000000e+00
3.225000000000000089e-01 9.020000000000000000e+02 2.715000000000000000e+03 0.000000000000000000e+00
