# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.091091091091091592e+00 -2.832424304603169730e+03 1.635000000000000682e+03 -4.467424304603170640e+03 -9.325873406851314940e-14 -4.285460875053104246e-14 -4.107825191113079200e-15
1.000000000000000000e+02 5.000000000000000000e-01 9.500150056245852959e-01 -2.715432439555036126e+03 1.423597485928441074e+03 -4.139029925483477200e+03 -1.036948304999896209e-13 -3.153033389935444575e-14 -3.153033389935444575e-14
2.000000000000000000e+02 1.000000000000000000e+00 9.032091828047663640e-01 -2.593470666915504808e+03 1.353458960432942376e+03 -3.946929627348446957e+03 -1.486588629973084608e-13 -4.507505479978135554e-14 -1.215694211964546412e-13
3.000000000000000000e+02 1.500000000000000000e+00 8.520879839995957328e-01 -2.454468332236378956e+03 1.276853844023394231e+03 -3.731322176259773187e+03 -1.335598298624063318e-13 -6.310230116213233487e-14 -1.438849039914202876e-13
4.000000000000000000e+02 2.000000000000000000e+00 8.767959780519024582e-01 -2.303663879201158124e+03 1.313878773110775910e+03 -3.617542652311934035e+03 -8.465450562766818621e-14 -1.443289932012703503e-14 -1.456612608308205381e-13
5.000000000000000000e+02 2.500000000000000000e+00 8.813249838553463000e-01 -2.141540387601318798e+03 1.320665488307236501e+03 -3.462205875908555299e+03 3.708144902248022845e-14 3.416711358283919253e-14 -1.906252933281393780e-13
6.000000000000000000e+02 3.000000000000000000e+00 9.374347467795784983e-01 -1.950850725030149533e+03 1.404745968049198382e+03 -3.355596693079347915e+03 -6.802891583390646701e-14 1.199040866595169064e-14 -2.212154071035143943e-13
7.000000000000000000e+02 3.500000000000000000e+00 9.409832906759088011e-01 -1.863728056838567682e+03 1.410063461077849297e+03 -3.273791517916416979e+03 7.527312106958561344e-14 1.476596622751458199e-14 -1.652011860642232932e-13
8.000000000000000000e+02 4.000000000000000000e+00 9.640722576970116586e-01 -1.732521412707037371e+03 1.444662278158971958e+03 -3.177183690866009329e+03 -1.283417816466680961e-13 3.197442310920450836e-14 -2.266520304772257077e-13
9.000000000000000000e+02 4.500000000000000000e+00 9.719808062468661136e-01 -1.640194112725071363e+03 1.456513238160928950e+03 -3.096707350886000313e+03 -6.483702463810914196e-14 6.705747068735945504e-14 -2.638445018021684518e-13
1.000000000000000000e+03 5.000000000000000000e+00 9.877696694309523462e-01 -1.567527210771979753e+03 1.480172849642282017e+03 -3.047700060414261770e+03 -9.525713551283843117e-14 -1.898481372109017684e-14 -3.153033389935444575e-13
1.100000000000000000e+03 5.500000000000000000e+00 9.733749884566382793e-01 -1.570400782965171629e+03 1.458602420202272469e+03 -3.029003203167444099e+03 -1.940808624922851777e-13 8.257283745649601769e-15 -3.292852102099175227e-13
1.200000000000000000e+03 6.000000000000000000e+00 9.799118976812831727e-01 -1.455548519667884875e+03 1.468397978675402783e+03 -2.923946498343287658e+03 -2.109423746787797427e-14 -2.864375403532903874e-14 -3.114314361951642240e-13
1.300000000000000000e+03 6.500000000000000000e+00 1.003822638714181315e+00 -1.380318107304694422e+03 1.504228224113200667e+03 -2.884546331417895090e+03 -1.882938249764265493e-13 6.106226635438360972e-15 -3.179678742526448332e-13
1.400000000000000000e+03 7.000000000000000000e+00 1.020154357407537127e+00 -1.280861711209687428e+03 1.528701304575194399e+03 -2.809563015784881827e+03 -1.747491040759996395e-13 -2.586819647376614739e-14 -3.368971768225037522e-13
1.500000000000000000e+03 7.500000000000000000e+00 1.052753450244948930e+00 -1.198040892414324389e+03 1.577551045192055881e+03 -2.775591937606380270e+03 -2.898375983662049293e-13 -2.253752739989067777e-14 -3.491096300933804741e-13
1.600000000000000000e+03 8.000000000000000000e+00 1.024197209156124000e+00 -1.198360645290165394e+03 1.534759517920451799e+03 -2.733120163210617193e+03 -1.427746809667951311e-13 -6.017408793468348449e-14 -3.053113317719180486e-13
1.700000000000000000e+03 8.500000000000000000e+00 1.058507689007291752e+00 -1.102110452610641687e+03 1.586173771977426668e+03 -2.688284224588068355e+03 -1.909583602355269250e-13 -1.004751837285766669e-13 -2.851052727237401996e-13
1.800000000000000000e+03 9.000000000000000000e+00 1.086647256770544745e+00 -1.010419683315055863e+03 1.628340914270661415e+03 -2.638760597585717278e+03 -2.766675777365890099e-13 -7.482903185973555082e-14 -3.098632461728811904e-13
1.900000000000000000e+03 9.500000000000000000e+00 1.086276253824151494e+00 -9.940364345298874014e+02 1.627784966355490951e+03 -2.621821400885378353e+03 -1.718625242119742325e-13 -1.598721155460225418e-13 -2.898792317296283727e-13
2.000000000000000000e+03 1.000000000000000000e+01 1.052470988154083020e+00 -9.929654593281795769e+02 1.577127775748893555e+03 -2.570093235077073132e+03 -1.911804048404519563e-13 -9.747758156208874425e-14 -2.600142323672116618e-13
2.100000000000000000e+03 1.050000000000000000e+01 1.088685253767621708e+00 -9.349535948595566879e+02 1.631394852770781199e+03 -2.566348447630337887e+03 -1.526556658859590243e-13 -1.438155150523812154e-13 -2.200462034807060263e-13
2.200000000000000000e+03 1.100000000000000000e+01 1.084351613387318114e+00 -9.126054164819147445e+02 1.624900892660896261e+03 -2.537506309142811006e+03 -2.382954944479820369e-13 -1.665334536937734811e-13 -2.267075416284569656e-13
2.300000000000000000e+03 1.150000000000000000e+01 1.056859908099869738e+00 -9.410802201085073193e+02 1.583704572287654855e+03 -2.524784792396162175e+03 -4.818367926873179385e-14 -1.385558334732195362e-13 -2.285949207703197317e-13
2.400000000000000000e+03 1.200000000000000000e+01 1.057157562416596530e+00 -9.171834806236306576e+02 1.584150607281269913e+03 -2.501334087904900571e+03 -3.047562202596054703e-14 -1.585398479164723540e-13 -1.698641227676489507e-13
2.500000000000000000e+03 1.250000000000000000e+01 1.036517686309597286e+00 -9.043919453157695898e+02 1.553221752934931374e+03 -2.457613698250700963e+03 -3.408384685599230579e-14 -1.684694050929635978e-13 -2.207123372954811202e-13
2.600000000000000000e+03 1.300000000000000000e+01 1.035491101831208294e+00 -8.788732126418558437e+02 1.551683416094065706e+03 -2.430556628735921549e+03 -6.961098364399731508e-14 -1.479927291825333668e-13 -1.900979373914424286e-13
2.700000000000000000e+03 1.350000000000000000e+01 1.065084752348762986e+00 -8.256600711590488118e+02 1.596029501394621320e+03 -2.421689572553670132e+03 -1.646460745519107149e-13 -1.073863220568682664e-13 -1.951772077291025198e-13
2.800000000000000000e+03 1.400000000000000000e+01 1.071244026538833660e+00 -8.166736924336958054e+02 1.605259173768442224e+03 -2.421932866202138030e+03 -1.065814103640150279e-13 -1.025013407485175776e-13 -1.474861899275481392e-13
2.900000000000000000e+03 1.450000000000000000e+01 1.051424912103556819e+00 -7.856754405325352764e+02 1.575560230787179762e+03 -2.361235671319715038e+03 -9.348077867343818070e-14 -1.258992909924927517e-13 -6.639133687258436112e-14
3.000000000000000000e+03 1.500000000000000000e+01 1.081970431574470481e+00 -7.480891431032291621e+02 1.621332691714344037e+03 -2.369421834817573199e+03 -1.211808431378358364e-13 -1.322275622328561440e-13 -3.996802888650563546e-14
3.100000000000000000e+03 1.550000000000000000e+01 1.065816644491592413e+00 -7.686231580211397159e+02 1.597126241770651177e+03 -2.365749399791790893e+03 -1.316724507205435657e-13 -1.145333827778927116e-13 -9.450079607731254328e-14
3.200000000000000000e+03 1.600000000000000000e+01 1.030068741919868414e+00 -8.003936357042687177e+02 1.543558009766922851e+03 -2.343951645471191569e+03 -1.620925615952728549e-13 -1.402211680101572711e-13 -8.881784197001252323e-14
3.300000000000000000e+03 1.650000000000000000e+01 1.064977500555526646e+00 -7.423158633118248417e+02 1.595868784582456783e+03 -2.338184647894281625e+03 -1.191824416935105546e-13 -1.219024881038421881e-13 -1.845190666927010170e-13
3.400000000000000000e+03 1.700000000000000000e+01 1.015904253380787825e+00 -7.585737743587478690e+02 1.522332523691110509e+03 -2.280906298049858378e+03 -1.160911644593198844e-13 -1.203481758693669690e-13 -9.237055564881302416e-14
3.500000000000000000e+03 1.750000000000000000e+01 1.073778543979632794e+00 -7.151487139551202290e+02 1.609057148153479602e+03 -2.324205862108599831e+03 -1.149635941999349598e-13 -1.709743457922741072e-13 -7.127631818093504990e-14
3.600000000000000000e+03 1.800000000000000000e+01 1.085963264936014694e+00 -6.894261197124910723e+02 1.627315952506618032e+03 -2.316742072219109104e+03 -1.676436767183986376e-13 -1.971756091734278016e-13 -1.139088823265410610e-13
3.700000000000000000e+03 1.850000000000000000e+01 1.095823935813645233e+00 -6.714614350513734280e+02 1.642092167816747406e+03 -2.313553602868120834e+03 -2.015124178633698193e-13 -2.073896609999792418e-13 -1.138533711753098032e-13
3.800000000000000000e+03 1.900000000000000000e+01 1.103464472127972718e+00 -6.508558939911854395e+02 1.653541511483766953e+03 -2.304397405474952393e+03 -2.049471703458038974e-13 -1.891820033961266745e-13 -1.290079154614431900e-13
3.900000000000000000e+03 1.950000000000000000e+01 1.061300621924319731e+00 -6.880249940671892546e+02 1.590358981953593229e+03 -2.278383976020782484e+03 -2.570166302007237391e-13 -8.981704269217516412e-14 -1.768862833984030658e-13
4.000000000000000000e+03 2.000000000000000000e+01 1.085782678602139839e+00 -6.226327248079815035e+02 1.627045343885306465e+03 -2.249678068693287969e+03 -2.390310172017962032e-13 -2.049471703458038974e-13 -1.842970220877759857e-13
4.100000000000000000e+03 2.050000000000000000e+01 1.072194392901407722e+00 -6.500595025320542391e+02 1.606683297762759366e+03 -2.256742800294813605e+03 -1.978417429882028955e-13 -1.363908985752004810e-13 -1.883493361276578071e-13
4.200000000000000000e+03 2.100000000000000000e+01 1.063611265025998565e+00 -6.287902527184419341e+02 1.593821480641458948e+03 -2.222611733359900882e+03 -1.409428129761636228e-13 -1.618705169903478236e-13 -2.047806368921101239e-13
4.300000000000000000e+03 2.150000000000000000e+01 1.059736608617800169e+00 -5.826430519617542814e+02 1.588015308013773392e+03 -2.170658359975527674e+03 -4.457545443870003510e-14 -1.749711486809246708e-13 -2.144950883575802436e-13
4.400000000000000000e+03 2.200000000000000000e+01 1.057262466421953429e+00 -5.937046104409894269e+02 1.584307805933297232e+03 -2.178012416374286659e+03 -1.043609643147647148e-14 -8.970602038971264847e-14 -2.035038804137911939e-13
4.500000000000000000e+03 2.250000000000000000e+01 1.044461424032538055e+00 -6.054307029663473259e+02 1.565125443912758328e+03 -2.170556146879105654e+03 -1.154631945610162802e-14 -1.064703880615525122e-13 -1.578737141016972600e-13
4.600000000000000000e+03 2.300000000000000000e+01 1.061998822190602043e+00 -5.831272282489148893e+02 1.591405235052617172e+03 -2.174532463301532061e+03 1.665334536937734811e-14 -1.636468738297480741e-13 -1.861011345027918651e-13
4.700000000000000000e+03 2.350000000000000000e+01 1.029742178592921276e+00 -6.142657721424882311e+02 1.543068654621492669e+03 -2.157334426763980900e+03 -7.771561172376095783e-15 -1.356692536091941292e-13 -2.011724120620783651e-13
4.800000000000000000e+03 2.400000000000000000e+01 1.079680927221297493e+00 -5.805327238444028808e+02 1.617901869441114286e+03 -2.198434593285517167e+03 1.709743457922741072e-14 -7.838174553853605175e-14 -2.162714451969804941e-13
4.900000000000000000e+03 2.450000000000000000e+01 1.075717235764987567e+00 -6.087656274861778911e+02 1.611962277793833891e+03 -2.220727905280011782e+03 -2.264854970235319342e-14 -1.856292897173261736e-13 -1.671995875085485750e-13
5.000000000000000000e+03 2.500000000000000000e+01 1.083782566924297974e+00 -5.573065404670710450e+02 1.624048176536060510e+03 -2.181354717003131555e+03 -2.553512956637860043e-14 -2.302602553072574665e-13 -1.627586954100479488e-13
5.100000000000000000e+03 2.550000000000000000e+01 1.093167010228606850e+00 -5.516709223287334680e+02 1.638110764827567436e+03 -2.189781687156300904e+03 -1.809663530139005161e-14 -2.178257574314557132e-13 -1.195710197521293594e-13
5.200000000000000000e+03 2.600000000000000000e+01 1.071721601892031028e+00 -5.572477303877712984e+02 1.605974820435208585e+03 -2.163222550822979883e+03 6.084022174945857842e-14 -2.190470027585433854e-13 -1.169064844930289837e-13
5.300000000000000000e+03 2.650000000000000000e+01 1.052865062066670854e+00 -5.650555771231358904e+02 1.577718295506906315e+03 -2.142773872630042206e+03 1.006972283335016982e-13 -1.927902282261584332e-13 -1.903477375719830889e-13
5.400000000000000000e+03 2.700000000000000000e+01 1.068087739822202620e+00 -5.553807678562218371e+02 1.600529478123570470e+03 -2.155910245979792307e+03 5.551115123125782702e-14 -3.428368700042483397e-13 -1.940669847044773633e-13
