# rho counts_4x2x2 counts_6x3x3 counts_8x4x4
7.499999999999999722e-03 0.000000000000000000e+00 1.000000000000000000e+00 7.810000000000000000e+02
2.249999999999999917e-02 0.000000000000000000e+00 1.300000000000000000e+01 0.000000000000000000e+00
3.749999999999999861e-02 0.000000000000000000e+00 3.400000000000000000e+01 2.828000000000000000e+03
5.249999999999999806e-02 0.000000000000000000e+00 1.260000000000000000e+02 0.000000000000000000e+00
6.750000000000000444e-02 5.000000000000000000e+00 2.660000000000000000e+02 5.458000000000000000e+03
8.249999999999999001e-02 1.200000000000000000e+01 5.540000000000000000e+02 0.000000000000000000e+00
9.750000000000000333e-02 3.500000000000000000e+01 7.670000000000000000e+02 0.000000000000000000e+00
1.124999999999999889e-01 7.900000000000000000e+01 1.107000000000000000e+03 7.931000000000000000e+03
1.275000000000000022e-01 2.170000000000000000e+02 1.470000000000000000e+03 0.000000000000000000e+00
1.425000000000000155e-01 2.940000000000000000e+02 1.718000000000000000e+03 1.035800000000000000e+04
1.574999999999999734e-01 4.370000000000000000e+02 1.956000000000000000e+03 0.000000000000000000e+00
1.724999999999999867e-01 5.860000000000000000e+02 2.201000000000000000e+03 0.000000000000000000e+00
1.875000000000000000e-01 8.920000000000000000e+02 2.225000000000000000e+03 1.144900000000000000e+04
2.025000000000000133e-01 7.190000000000000000e+02 2.474000000000000000e+03 0.000000000000000000e+00
2.174999999999999711e-01 8.010000000000000000e+02 2.567000000000000000e+03 1.201300000000000000e+04
2.324999999999999845e-01 8.700000000000000000e+02 2.571000000000000000e+03 0.000000000000000000e+00
2.474999999999999978e-01 1.149000000000000000e+03 2.708000000000000000e+03 0.000000000000000000e+00
2.625000000000000111e-01 8.170000000000000000e+02 2.547000000000000000e+03 1.217500000000000000e+04
2.774999999999999689e-01 8.800000000000000000e+02 2.541000000000000000e+03 0.000000000000000000e+00
2.924999999999999822e-01 8.620000000000000000e+02 2.560000000000000000e+03 1.199800000000000000e+04
3.074999999999999956e-01 1.198000000000000000e+03 2.578000000000000000e+03 0.000000000000000000e+00
3.225000000000000089e-01 9.020000000000000000e+02 2.383000000000000000e+03 0.000000000000000000e+00
3.374999999999999667e-01 8.520000000000000000e+02 2.347000000000000000e+03 1.122500000000000000e+04
3.524999999999999800e-01 7.410000000000000000e+02 2.248000000000000000e+03 0.000000000000000000e+00
3.674999999999999933e-01 7.250000000000000000e+02 0.000000000000000000e+00 1.010600000000000000e+04
3.825000000000000067e-01 7.910000000000000000e+02 2.008000000000000000e+03 0.000000000000000000e+00
3.974999999999999645e-01 5.650000000000000000e+02 1.916000000000000000e+03 0.000000000000000000e+00
4.124999999999999778e-01 5.110000000000000000e+02 1.846000000000000000e+03 8.812000000000000000e+03
4.274999999999999911e-01 3.520000000000000000e+02 1.585000000000000000e+03 0.000000000000000000e+00
4.425000000000000044e-01 3.100000000000000000e+02 1.421000000000000000e+03 7.392000000000000000e+03
4.574999999999999623e-01 1.770000000000000000e+02 1.255000000000000000e+03 0.000000000000000000e+00
4.724999999999999756e-01 9.500000000000000000e+01 1.055000000000000000e+03 0.000000000000000000e+00
4.874999999999999889e-01 6.800000000000000000e+01 8.480000000000000000e+02 5.773000000000000000e+03
5.024999999999999467e-01 5.400000000000000000e+01 6.550000000000000000e+02 0.000000000000000000e+00
5.175000000000000711e-01 1.300000000000000000e+01 5.160000000000000000e+02 4.144000000000000000e+03
5.324999999999999734e-01 6.000000000000000000e+00 3.620000000000000000e+02 0.000000000000000000e+00
5.474999999999999867e-01 1.000000000000000000e+00 2.320000000000000000e+02 0.000000000000000000e+00
