# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 8.608608608608601109e-01 -3.177424304603171549e+03 1.289999999999998863e+03 -4.467424304603170640e+03 5.717648576819556183e-14 3.079481114554027954e-14 1.165734175856414367e-14
1.000000000000000000e+02 5.000000000000000000e-01 8.292578496995408610e-01 -3.079473686129163070e+03 1.242642887774761903e+03 -4.322116573903925200e+03 3.785860513971783803e-14 -3.325117958752343839e-14 -2.775557561562891351e-14
2.000000000000000000e+02 1.000000000000000000e+00 7.747539775876040036e-01 -3.047819329026850028e+03 1.160968835415024614e+03 -4.208788164441874869e+03 5.347848899828200331e-14 -2.575717417130363174e-14 -1.476596622751458199e-14
3.000000000000000000e+02 1.500000000000000000e+00 7.909361880840332093e-01 -2.963698972688787762e+03 1.185217877843923816e+03 -4.148916850532711578e+03 3.042011087472928921e-14 -3.641531520770513453e-14 1.065814103640150279e-14
4.000000000000000000e+02 2.000000000000000000e+00 7.672209501289158906e-01 -2.914565435486906608e+03 1.149680593768180415e+03 -4.064246029255086796e+03 5.909162048567395686e-14 -4.933206620982844015e-14 -3.352873534367972752e-14
5.000000000000000000e+02 2.500000000000000000e+00 7.726075662095562846e-01 -2.862284478258748095e+03 1.157752437965020135e+03 -4.020036916223768458e+03 1.154631945610162802e-13 -8.881784197001252323e-16 -7.793765632868598914e-14
6.000000000000000000e+02 3.000000000000000000e+00 7.875625594679555030e-01 -2.814827893416269944e+03 1.180162495362731306e+03 -3.994990388779001023e+03 1.362243651215067075e-13 5.184741524999481044e-14 -7.061018436615995597e-14
7.000000000000000000e+02 3.500000000000000000e+00 7.967150157928638565e-01 -2.748911560469786764e+03 1.193877451165606544e+03 -3.942789011635393308e+03 1.430106033595279769e-13 -2.275957200481570908e-15 -6.442069100387470826e-14
8.000000000000000000e+02 4.000000000000000000e+00 7.989886118466491549e-01 -2.714566353964841255e+03 1.197284434852203731e+03 -3.911850788817044759e+03 1.287858708565181587e-13 4.618527782440651208e-14 -6.794564910705958027e-14
9.000000000000000000e+02 4.500000000000000000e+00 8.422151563386336415e-01 -2.658795554997206636e+03 1.262059411773442434e+03 -3.920854966770648844e+03 1.172950625516477885e-13 -3.392425229620243954e-14 -3.042011087472928921e-14
1.000000000000000000e+03 5.000000000000000000e+00 7.952764296069463335e-01 -2.644894372874392047e+03 1.191721729766009048e+03 -3.836616102640401095e+03 1.039654473622420028e-13 -2.042810365310288034e-14 -8.312794896880859596e-14
1.100000000000000000e+03 5.500000000000000000e+00 8.385195873564628144e-01 -2.565563990486472903e+03 1.256521601653659445e+03 -3.822085592140132576e+03 9.382772336863354212e-14 4.618527782440651208e-14 -1.002531391236516356e-13
1.200000000000000000e+03 6.000000000000000000e+00 8.355771044359411315e-01 -2.556377997590499945e+03 1.252112290997257787e+03 -3.808490288587757732e+03 8.992806499463767977e-14 7.482903185973555082e-14 -7.527312106958561344e-14
