# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 9.409409409409420499e-01 -3.057424304603168821e+03 1.410000000000001592e+03 -4.467424304603170640e+03 4.501954364855009771e-14 1.389999226830695989e-13 5.551115123125782702e-15
1.000000000000000000e+02 5.000000000000000000e-01 8.740512103050408488e-01 -2.952991731066832926e+03 1.309765738642103770e+03 -4.262757469708936696e+03 2.398081733190338127e-14 1.512123759539463208e-13 -3.763656053479280672e-14
2.000000000000000000e+02 1.000000000000000000e+00 8.456738391758430451e-01 -2.840662158590226682e+03 1.267242248005000874e+03 -4.107904406595227556e+03 -1.789679515695752343e-13 1.427746809667951311e-13 3.053113317719180486e-14
3.000000000000000000e+02 1.500000000000000000e+00 8.054134660008647195e-01 -2.787346941367165527e+03 1.206912078802295810e+03 -3.994259020169461564e+03 -8.748557434046233539e-14 2.042810365310288034e-13 7.244205235679146426e-15
4.000000000000000000e+02 2.000000000000000000e+00 8.008870643255739941e-01 -2.690207292689644419e+03 1.200129265891872592e+03 -3.890336558581517238e+03 1.976196983832778642e-14 1.671301985695095027e-13 3.300137940698277816e-14
5.000000000000000000e+02 2.500000000000000000e+00 8.175072886095716695e-01 -2.587816702151819300e+03 1.225034671981443125e+03 -3.812851374133262652e+03 -2.031708135064036469e-14 1.938449400995523320e-13 6.586398093588741176e-14
6.000000000000000000e+02 3.000000000000000000e+00 8.315679129726412100e-01 -2.471075578634786780e+03 1.246104517589502848e+03 -3.717180096224289628e+03 -2.220446049250313081e-15 2.102762408640046488e-13 1.242894676067862747e-13
7.000000000000000000e+02 3.500000000000000000e+00 8.680750602833863239e-01 -2.331062942638413006e+03 1.300810477834654421e+03 -3.631873420473067654e+03 3.019806626980425790e-14 2.478295346719505687e-13 -2.733924198139447981e-15
8.000000000000000000e+02 4.000000000000000000e+00 9.018237606698458197e-01 -2.258066034870481417e+03 1.351382905363763939e+03 -3.609448940234245129e+03 5.029310301551959128e-14 2.851330282993558285e-13 1.753597267395434756e-13
9.000000000000000000e+02 4.500000000000000000e+00 9.050404189248351106e-01 -2.211214881155343392e+03 1.356203067758865473e+03 -3.567417948914208864e+03 5.095923683029468521e-14 3.091416012068748387e-13 8.391898287385402000e-14
1.000000000000000000e+03 5.000000000000000000e+00 8.970159864638779235e-01 -2.178244427748702037e+03 1.344178455716121107e+03 -3.522422883464822917e+03 4.296563105299355811e-14 2.898237205783971149e-13 6.455946888195285283e-14
1.100000000000000000e+03 5.500000000000000000e+00 8.908559805657439989e-01 -2.081069145111339822e+03 1.334947686877767410e+03 -3.416016831989107231e+03 5.884182030513329664e-14 3.130273817930628866e-13 1.389999226830695989e-13
1.200000000000000000e+03 6.000000000000000000e+00 9.017065716870634740e-01 -2.018658954136539251e+03 1.351207297673064659e+03 -3.369866251809603909e+03 5.107025913275720086e-14 3.168576512280196766e-13 1.578737141016972600e-13
1.300000000000000000e+03 6.500000000000000000e+00 9.059715115862168044e-01 -1.961348909602375443e+03 1.357598310111945921e+03 -3.318947219714321363e+03 7.294165271787278471e-14 3.179678742526448332e-13 1.184052855762729450e-13
1.400000000000000000e+03 7.000000000000000000e+00 9.065702082724005351e-01 -1.946269114167861517e+03 1.358495457096192240e+03 -3.304764571264053757e+03 3.552713678800500929e-15 3.086697564214091472e-13 6.765421556309547668e-14
1.500000000000000000e+03 7.500000000000000000e+00 8.861947172547089968e-01 -1.984702560692190218e+03 1.327962783806181505e+03 -3.312665344498371724e+03 5.329070518200751394e-15 2.788394515285119724e-13 9.736655925962622860e-14
1.600000000000000000e+03 8.000000000000000000e+00 8.875311080449823642e-01 -1.939870328939529600e+03 1.329965365405406146e+03 -3.269835694344935746e+03 3.430589146091733710e-14 2.961519918187605072e-13 8.232303727595535747e-14
1.700000000000000000e+03 8.500000000000000000e+00 9.242107173357886341e-01 -1.903099329913218298e+03 1.384929759927679243e+03 -3.288029089840897541e+03 6.550315845288423588e-15 3.270231307972437662e-13 6.505906924303417327e-14
1.800000000000000000e+03 9.000000000000000000e+00 9.460222949833257955e-01 -1.866520421902035650e+03 1.417614409032513777e+03 -3.284134830934549427e+03 2.087219286295294296e-14 3.211458876606343438e-13 3.261280134836397337e-14
1.900000000000000000e+03 9.500000000000000000e+00 9.372511011856159424e-01 -1.858686193579882001e+03 1.404470775126645549e+03 -3.263156968706527550e+03 1.247890679678675951e-13 2.498834472675071083e-13 2.445266211736907280e-14
