# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.121121121121122943e+00 -2.787424304603167911e+03 1.680000000000002728e+03 -4.467424304603170640e+03 -5.340172748447002959e-14 -9.459100169806333724e-14 -3.190503417016543608e-14
1.000000000000000000e+02 5.000000000000000000e-01 9.978707234777093316e-01 -2.608209089593425233e+03 1.495309279131347466e+03 -4.103518368724772699e+03 -1.060262988517024496e-13 2.120525977034048992e-14 -4.718447854656915297e-14
2.000000000000000000e+02 1.000000000000000000e+00 9.400683881356050042e-01 -2.516053587161065479e+03 1.408692479621204029e+03 -3.924746066782269736e+03 3.730349362740525976e-14 5.251354906476990436e-14 -5.251354906476990436e-14
3.000000000000000000e+02 1.500000000000000000e+00 9.638338669101764733e-01 -2.269921171701420917e+03 1.444305049564899491e+03 -3.714226221266320408e+03 -4.438671652451375849e-13 6.333822355486518063e-14 -7.743805596760466869e-14
4.000000000000000000e+02 2.000000000000000000e+00 9.245437148155425389e-01 -2.084182152205373313e+03 1.385428756651090453e+03 -3.469610908856463993e+03 -4.218847493575594854e-15 8.335693246763753450e-14 -8.359979375427428749e-14
5.000000000000000000e+02 2.500000000000000000e+00 9.378228791697013067e-01 -1.909580848272786852e+03 1.405327584435797462e+03 -3.314908432708584314e+03 2.664535259100375697e-14 2.886579864025407005e-14 -1.396105453466134350e-13
6.000000000000000000e+02 3.000000000000000000e+00 9.661938781579498814e-01 -1.764654556864693404e+03 1.447841526419687852e+03 -3.212496083284381257e+03 -3.541611448554249364e-14 -4.218847493575594854e-14 -1.215694211964546412e-13
7.000000000000000000e+02 3.500000000000000000e+00 9.802482014167217539e-01 -1.622864899031179675e+03 1.468901929822957527e+03 -3.091766828854137202e+03 1.828537321557632822e-13 -4.840572387365682516e-14 -1.108002578575906227e-13
8.000000000000000000e+02 4.000000000000000000e+00 9.725460537390366866e-01 -1.519750568136721085e+03 1.457360261527946477e+03 -2.977110829664667563e+03 -3.375025953156196579e-13 -6.494804694057165761e-14 -1.207645095036014027e-13
9.000000000000000000e+02 4.500000000000000000e+00 9.589540163345815493e-01 -1.405520471243566135e+03 1.436992593477370519e+03 -2.842513064720936654e+03 -9.547918011776346248e-15 -1.045830089196897461e-13 -1.205285871108685569e-13
1.000000000000000000e+03 5.000000000000000000e+00 9.951467080217174521e-01 -1.304120703231906418e+03 1.491227341970543648e+03 -2.795348045202450066e+03 4.951594689828198170e-14 -5.540012892879531137e-14 -7.460698725481051952e-14
1.100000000000000000e+03 5.500000000000000000e+00 1.007843359612758505e+00 -1.172058851472841525e+03 1.510253274379718732e+03 -2.682312125852560257e+03 1.172395514004165307e-13 -6.794564910705958027e-14 -7.860379014346108306e-14
