# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.111111111111110716e+00 -2.802424304603171095e+03 1.664999999999999545e+03 -4.467424304603170640e+03 2.353672812205331866e-14 -5.440092820663267048e-14 -1.959543638463401294e-14
1.000000000000000000e+02 5.000000000000000000e-01 9.422838572240843646e-01 -2.710860338296195550e+03 1.412012360050290454e+03 -4.122872698346485777e+03 4.818367926873179385e-14 -6.739053759474700200e-14 -5.329070518200751394e-15
2.000000000000000000e+02 1.000000000000000000e+00 9.430216454363774536e-01 -2.602338648944870329e+03 1.413117935686411556e+03 -4.015456584631282112e+03 -2.790406794517252820e-13 -4.640732242933154339e-14 1.798561299892753595e-14
3.000000000000000000e+02 1.500000000000000000e+00 9.190082965598268538e-01 -2.404469175829510732e+03 1.377133932394900512e+03 -3.781603108224411244e+03 1.239008895481674699e-13 -5.195843755245732609e-14 -9.381384558082572767e-15
4.000000000000000000e+02 2.000000000000000000e+00 9.064883662268449216e-01 -2.225390020951205315e+03 1.358372816790927118e+03 -3.583762837742132433e+03 -6.938893903907228378e-14 -5.861977570020826533e-14 5.773159728050814010e-14
5.000000000000000000e+02 2.500000000000000000e+00 9.200705063649253779e-01 -2.056819361095139357e+03 1.378725653787840656e+03 -3.435545014882980013e+03 -2.124966869132549618e-13 -1.141309269314660924e-13 -3.785860513971783803e-14
6.000000000000000000e+02 3.000000000000000000e+00 9.421177871115360425e-01 -1.911957285104055700e+03 1.411763503986636806e+03 -3.323720789090692506e+03 -1.945110739143274259e-13 -1.425526363618700998e-13 -6.711298183859071287e-14
7.000000000000000000e+02 3.500000000000000000e+00 9.649167812136489886e-01 -1.738117664364455322e+03 1.445927796648652929e+03 -3.184045461013108252e+03 1.991740106177530834e-13 -6.972200594645983074e-14 -1.709743457922741072e-14
8.000000000000000000e+02 4.000000000000000000e+00 9.410719764866521952e-01 -1.673381893176923768e+03 1.410196356765248311e+03 -3.083578249942172079e+03 -1.871836019518013927e-13 -4.468647674116255075e-14 1.942890293094023946e-14
9.000000000000000000e+02 4.500000000000000000e+00 9.852177553412850841e-01 -1.532865206061614799e+03 1.476348806378915697e+03 -3.009214012440530496e+03 -1.711963903971991385e-13 -5.428990590417015483e-14 5.981326545168030862e-14
