# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.151151151151150076e+00 -2.742424304603172459e+03 1.724999999999998408e+03 -4.467424304603170640e+03 5.884182030513329664e-15 -1.353361867018065823e-13 -1.332267629550187849e-15
1.000000000000000000e+02 5.000000000000000000e-01 1.010074967451217498e+00 -2.614722960638174754e+03 1.513597338725649479e+03 -4.128320299363824233e+03 1.590949594287849322e-13 -1.253441794801801734e-13 5.984102102729593753e-14
2.000000000000000000e+02 1.000000000000000000e+00 9.627780712321504231e-01 -2.473579469443120615e+03 1.442722939741377331e+03 -3.916302409184498174e+03 2.443600877199969545e-13 -9.303668946358811809e-14 6.872280522429718985e-14
3.000000000000000000e+02 1.500000000000000000e+00 9.178360191325379835e-01 -2.324632930718672469e+03 1.375377274670108136e+03 -3.700010205388780832e+03 -1.421154860459239444e-13 -1.073585664812526375e-13 5.218048215738235740e-14
4.000000000000000000e+02 2.000000000000000000e+00 8.644409666829190320e-01 -2.193975186877290071e+03 1.295364788574354179e+03 -3.489339975451644023e+03 -1.203759314449825979e-13 -9.342526752220692288e-14 7.549516567451064475e-14
5.000000000000000000e+02 2.500000000000000000e+00 8.907872673621258786e-01 -2.028903163664527028e+03 1.334844720142145661e+03 -3.363747883806672689e+03 5.589972928987663181e-14 -1.452171716209704755e-13 -2.142730437526552123e-14
6.000000000000000000e+02 3.000000000000000000e+00 9.513157805391837529e-01 -1.832793754612967859e+03 1.425546697137966930e+03 -3.258340451750934790e+03 1.367239654825880280e-13 -1.507960423197118871e-13 -3.608224830031758756e-14
7.000000000000000000e+02 3.500000000000000000e+00 9.799432186137851941e-01 -1.649265150053231309e+03 1.468444913092757133e+03 -3.117710063145988443e+03 -1.396660564978446928e-13 -1.110223024625156540e-13 1.210143096841420629e-14
8.000000000000000000e+02 4.000000000000000000e+00 1.001713663182283609e+00 -1.512779261512140693e+03 1.501067924278651844e+03 -3.013847185790792537e+03 -1.026956297778269800e-13 -9.137135492665038328e-14 -2.797762022055394482e-14
9.000000000000000000e+02 4.500000000000000000e+00 1.034947788666650270e+00 -1.381544815612796128e+03 1.550869261316975326e+03 -2.932414076929771454e+03 -8.065770273901762266e-14 -1.958433415438776137e-13 -5.428990590417015483e-14
1.000000000000000000e+03 5.000000000000000000e+00 1.057849946091263371e+00 -1.264950229187263403e+03 1.585188144217758008e+03 -2.850138373405021412e+03 -1.211253319866045786e-13 -2.164934898019055254e-14 -8.823497488208431605e-14
1.100000000000000000e+03 5.500000000000000000e+00 1.083775841292257347e+00 -1.168989878283666485e+03 1.624038098176447647e+03 -2.793027976460114132e+03 -2.708389068573069380e-13 -1.166844398881039524e-13 -6.350475700855895411e-14
1.200000000000000000e+03 6.000000000000000000e+00 1.073135550306303587e+00 -1.108083582265816631e+03 1.608093622133995950e+03 -2.716177204399812581e+03 -2.955413691552166711e-13 -2.020605904817784904e-13 -8.121281425133020093e-14
1.300000000000000000e+03 6.500000000000000000e+00 1.094287765965316961e+00 -1.024793469441634898e+03 1.639790217299027518e+03 -2.664583686740662415e+03 -3.722716579446228025e-13 -1.694200335577988881e-13 -7.630007736736388324e-14
1.400000000000000000e+03 7.000000000000000000e+00 1.126083695389165529e+00 -8.588463027961051921e+02 1.687436417540664479e+03 -2.546282720336769671e+03 -2.358113704303832492e-13 -1.338928967697938788e-13 1.243449787580175325e-14
1.500000000000000000e+03 7.500000000000000000e+00 1.107956952949558316e+00 -7.973244726227137562e+02 1.660273493994912997e+03 -2.457597966617626753e+03 -9.037215420448774239e-14 -2.327027459614328109e-13 -1.756927936469310225e-14
