# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 9.009009009008995816e-01 -3.117424304603172459e+03 1.349999999999997954e+03 -4.467424304603170640e+03 2.930988785010413267e-14 -3.186340080674199271e-14 -2.953193245502916398e-14
1.000000000000000000e+02 5.000000000000000000e-01 8.346341774488132970e-01 -3.013868894393671326e+03 1.250699314907046755e+03 -4.264568209300718081e+03 4.496403249731883989e-14 -2.087219286295294296e-14 -5.018208071305707563e-14
2.000000000000000000e+02 1.000000000000000000e+00 8.339861568240631851e-01 -2.884870212500493835e+03 1.249728256000858664e+03 -4.134598468501352727e+03 1.494360191145460703e-13 3.652633751016765018e-14 -9.880984919163893210e-15
3.000000000000000000e+02 1.500000000000000000e+00 7.696028148578533123e-01 -2.835426921609420788e+03 1.153249818064493184e+03 -3.988676739673914199e+03 -8.498757253505573317e-14 -2.831068712794149178e-14 -2.398081733190338127e-14
4.000000000000000000e+02 2.000000000000000000e+00 7.847792047613570965e-01 -2.747971413556082098e+03 1.175991638334893651e+03 -3.923963051890975748e+03 1.265654248072678456e-14 -4.461708780212347847e-14 -6.300515664747763367e-14
5.000000000000000000e+02 2.500000000000000000e+00 7.955306514192029832e-01 -2.656086943020810395e+03 1.192102681151675597e+03 -3.848189624172485765e+03 1.804112415015879378e-14 -5.320743845516062720e-14 -8.285039321265230683e-15
6.000000000000000000e+02 3.000000000000000000e+00 8.295906148142948577e-01 -2.565303933637913360e+03 1.243141536299220888e+03 -3.808445469937134021e+03 4.218847493575594854e-15 -4.618527782440651208e-14 3.369526879737350100e-14
7.000000000000000000e+02 3.500000000000000000e+00 8.372626047775258984e-01 -2.496194830380698477e+03 1.254638013259122545e+03 -3.750832843639821021e+03 2.986499936241671094e-14 -1.307842723008434405e-13 7.815970093361102045e-14
8.000000000000000000e+02 4.000000000000000000e+00 8.661518912436535489e-01 -2.421723591912859774e+03 1.297928609028614801e+03 -3.719652200941474348e+03 2.065014825802791165e-14 -1.036948304999896209e-13 8.193445921733655268e-14
9.000000000000000000e+02 4.500000000000000000e+00 8.693101742881792493e-01 -2.389859766834838865e+03 1.302661296170836522e+03 -3.692521063005675387e+03 1.784683512084939139e-14 -2.171596236166806193e-13 5.617728504603292095e-14
1.000000000000000000e+03 5.000000000000000000e+00 8.368128412831286056e-01 -2.422050535976452011e+03 1.253964042662768179e+03 -3.676014578639220417e+03 3.796962744218035368e-14 -2.019495681793159747e-13 7.782663402622347348e-14
1.100000000000000000e+03 5.500000000000000000e+00 8.429021179759432769e-01 -2.400825621937614414e+03 1.263088823786951025e+03 -3.663914445724565212e+03 1.154631945610162802e-14 -1.823818873702975907e-13 8.126832540256145876e-14
1.200000000000000000e+03 6.000000000000000000e+00 8.648139269841126353e-01 -2.379217651243297041e+03 1.295923669585692778e+03 -3.675141320828989592e+03 3.708144902248022845e-14 -1.951772077291025198e-13 1.305622276959184092e-13
1.300000000000000000e+03 6.500000000000000000e+00 8.540304592697806063e-01 -2.327226782076174914e+03 1.279764643215766228e+03 -3.606991425291941141e+03 1.105782132526655914e-13 -2.456923553495471424e-13 6.161737786669618799e-14
1.400000000000000000e+03 7.000000000000000000e+00 8.573102690646137169e-01 -2.289959586471648436e+03 1.284679438193323676e+03 -3.574639024664972112e+03 1.151301276536287332e-13 -1.856848008685574314e-13 8.953948693601887499e-14
1.500000000000000000e+03 7.500000000000000000e+00 8.837578896833155895e-01 -2.270404854408416213e+03 1.324311197690448353e+03 -3.594716052098864566e+03 2.470246229790973302e-14 -2.871036741680654814e-13 6.150635556423367234e-14
1.600000000000000000e+03 8.000000000000000000e+00 8.659885197673348189e-01 -2.283563375231533428e+03 1.297683796871351205e+03 -3.581247172102884633e+03 8.859579736508749193e-14 -3.641531520770513453e-13 4.729550084903166862e-14
1.700000000000000000e+03 8.500000000000000000e+00 8.746536237306850037e-01 -2.292110569689605654e+03 1.310668455160431449e+03 -3.602779024850036876e+03 1.887379141862766119e-14 -3.074207555187058460e-13 9.658940314238861902e-14
1.800000000000000000e+03 9.000000000000000000e+00 8.463587386136500745e-01 -2.300277444739361727e+03 1.268268569812554688e+03 -3.568546014551916414e+03 -1.310063169057684718e-14 -3.561595462997502182e-13 1.236788449432424386e-13
1.900000000000000000e+03 9.500000000000000000e+00 8.862206268723515912e-01 -2.245096413734526777e+03 1.328001609368218851e+03 -3.573098023102745628e+03 -4.440892098500626162e-16 -4.067857162226573564e-13 9.826861546713416828e-14
2.000000000000000000e+03 1.000000000000000000e+01 8.665240425715484696e-01 -2.242317275359714586e+03 1.298486277793465433e+03 -3.540803553153180019e+03 -3.108624468950438313e-15 -3.986255769916624558e-13 1.467714838554456946e-13
2.100000000000000000e+03 1.050000000000000000e+01 9.079321439868746069e-01 -2.130545956966303038e+03 1.360536317764331670e+03 -3.491082274730634708e+03 3.938516179857742827e-14 -3.974598428158060415e-13 1.255662240851052047e-13
2.200000000000000000e+03 1.100000000000000000e+01 9.084362481906711473e-01 -2.088020945813204435e+03 1.361291717913720731e+03 -3.449312663726925166e+03 1.332267629550187849e-14 -4.462541447480816714e-13 1.438849039914202876e-13
2.300000000000000000e+03 1.150000000000000000e+01 8.891053306996183903e-01 -2.100152876173931418e+03 1.332324338053378142e+03 -3.432477214227309560e+03 5.773159728050814010e-15 -4.228839500797221262e-13 1.714184350021241698e-13
2.400000000000000000e+03 1.200000000000000000e+01 9.021271138749564766e-01 -2.092336851559807656e+03 1.351837480141622336e+03 -3.444174331701430219e+03 2.420286193682841258e-14 -4.216627047526344541e-13 1.043609643147647148e-13
2.500000000000000000e+03 1.250000000000000000e+01 8.871520210695676978e-01 -2.094784618880699327e+03 1.329397303572747205e+03 -3.424181922453446532e+03 9.880984919163893210e-15 -4.390932062392494117e-13 1.229016888260048290e-13
2.600000000000000000e+03 1.300000000000000000e+01 8.833879929408680054e-01 -2.059077468342357861e+03 1.323756907421890674e+03 -3.382834375764248307e+03 -2.785965902418752194e-15 -4.363176486776865204e-13 1.242339564555550169e-13
2.700000000000000000e+03 1.350000000000000000e+01 8.989340397728524668e-01 -2.055154911827803062e+03 1.347052658599619463e+03 -3.402207570427422525e+03 1.698641227676489507e-14 -4.712896739533789514e-13 1.412203687323199119e-13
2.800000000000000000e+03 1.400000000000000000e+01 9.317253217819752020e-01 -2.024808573348507252e+03 1.396190394690289850e+03 -3.420998968038797102e+03 -5.679831605043261789e-14 -4.840572387365682516e-13 9.414691248821327463e-14
2.900000000000000000e+03 1.450000000000000000e+01 9.115590079391010514e-01 -2.048341146132462654e+03 1.365971173396742870e+03 -3.414312319529205524e+03 2.039687863053529782e-14 -4.182487689519120977e-13 6.128431095930864103e-14
3.000000000000000000e+03 1.500000000000000000e+01 9.029269774608066346e-01 -2.066585450905742618e+03 1.353036075725018691e+03 -3.419621526630761309e+03 1.842970220877759857e-14 -4.385380947269368335e-13 9.020562075079396891e-14
3.100000000000000000e+03 1.550000000000000000e+01 8.701688532943744336e-01 -2.105626037477624322e+03 1.303948026661620133e+03 -3.409574064139244456e+03 7.449596495234800386e-14 -4.554689958524704707e-13 7.216449660063517513e-14
3.200000000000000000e+03 1.600000000000000000e+01 8.755910852464173777e-01 -2.133734769273648453e+03 1.312073241241756477e+03 -3.445808010515404931e+03 5.023759186428833345e-14 -3.883560140138797578e-13 6.655787032627813460e-14
3.300000000000000000e+03 1.650000000000000000e+01 8.847188090619241274e-01 -2.124411321056895758e+03 1.325751135379293373e+03 -3.450162456436189132e+03 -2.259303855112193560e-14 -3.315125951530717430e-13 8.659739592076221015e-14
3.400000000000000000e+03 1.700000000000000000e+01 8.796296867763361282e-01 -2.119720700286255124e+03 1.318125085634339712e+03 -3.437845785920594608e+03 -3.669287096386142366e-14 -3.523847880160246859e-13 6.905587213168473681e-14
3.500000000000000000e+03 1.750000000000000000e+01 8.960218422027476093e-01 -2.065991882404296121e+03 1.342688730540817232e+03 -3.408680612945113353e+03 -6.417089082333404804e-14 -3.703704010149522219e-13 2.653433028854124132e-14
3.600000000000000000e+03 1.800000000000000000e+01 8.722665587314935021e-01 -2.087506120800291683e+03 1.307091438259142933e+03 -3.394597559059434843e+03 -4.751754545395669993e-14 -3.195221864871200523e-13 3.697042672001771280e-14
3.700000000000000000e+03 1.850000000000000000e+01 8.625016245226470035e-01 -2.128285555461417971e+03 1.292458684347186590e+03 -3.420744239808604561e+03 1.079691891447964736e-14 -3.896327704921986879e-13 -1.976196983832778642e-14
3.800000000000000000e+03 1.900000000000000000e+01 8.622335984672867548e-01 -2.124775068847297007e+03 1.292057047303229183e+03 -3.416832116150526417e+03 1.152966611073225067e-13 -4.541922393741515407e-13 -4.163336342344337027e-17
3.900000000000000000e+03 1.950000000000000000e+01 8.619016775671639596e-01 -2.070747432504098470e+03 1.291559663834395224e+03 -3.362307096338493466e+03 8.237854842718661530e-14 -3.445022045411860745e-13 5.662137425588298356e-15
4.000000000000000000e+03 2.000000000000000000e+01 8.711448138384847439e-01 -2.086619158235855593e+03 1.305410503536969372e+03 -3.392029661772824966e+03 3.967659534254153186e-14 -3.548272786702000303e-13 -5.839773109528323403e-14
4.100000000000000000e+03 2.050000000000000000e+01 8.890379957966704216e-01 -2.069216002957012279e+03 1.332223436701310675e+03 -3.401439439658322954e+03 3.341771304121721187e-14 -3.478328736150615441e-13 -2.348121697082206083e-14
4.200000000000000000e+03 2.100000000000000000e+01 9.347804388375852147e-01 -2.042478880040501508e+03 1.400768487598121510e+03 -3.443247367638623018e+03 3.702593787124897062e-14 -4.047873147783320746e-13 -5.462297281155770179e-14
4.300000000000000000e+03 2.150000000000000000e+01 8.752856192384308454e-01 -2.073609307474437628e+03 1.311615500428788664e+03 -3.385224807903226520e+03 8.648637361829969450e-14 -3.825273431345976860e-13 -6.383782391594650107e-15
4.400000000000000000e+03 2.200000000000000000e+01 9.018699954377173977e-01 -2.018471718644907014e+03 1.351452188163419578e+03 -3.369923906808326592e+03 7.344125307895410515e-14 -3.716471574932711519e-13 -3.597122599785507191e-14
4.500000000000000000e+03 2.250000000000000000e+01 9.056626721959787352e-01 -1.998972905971790624e+03 1.357135514285674162e+03 -3.356108420257464786e+03 5.040412531798210694e-14 -4.226619054747970949e-13 -4.213296378452469071e-14
4.600000000000000000e+03 2.300000000000000000e+01 8.939374309449503730e-01 -2.026334903166027516e+03 1.339565240271008179e+03 -3.365900143437035695e+03 6.095124405192109407e-14 -4.508615703002760711e-13 -6.106226635438360972e-14
4.700000000000000000e+03 2.350000000000000000e+01 8.879545865200534349e-01 -2.006112026570587886e+03 1.330599947900300094e+03 -3.336711974470887981e+03 -5.606626274357040529e-15 -4.332090242087360821e-13 -8.504308368628699100e-14
4.800000000000000000e+03 2.400000000000000000e+01 9.207504781762704260e-01 -1.972364828189066884e+03 1.379744591547141226e+03 -3.352109419736208110e+03 1.221245327087672194e-14 -4.942712905631196918e-13 -5.137557046452911891e-14
4.900000000000000000e+03 2.450000000000000000e+01 8.868205876979925462e-01 -1.986671363128120902e+03 1.328900650665441844e+03 -3.315572013793562746e+03 -2.264854970235319342e-14 -4.723166302511572212e-13 -2.597921877622866305e-14
5.000000000000000000e+03 2.500000000000000000e+01 8.516931738506158256e-01 -1.989754219587176294e+03 1.276262221015147816e+03 -3.266016440602324110e+03 4.374278717023116769e-14 -5.149214388211476034e-13 1.176836406102665933e-14
5.100000000000000000e+03 2.550000000000000000e+01 8.765775309401913074e-01 -1.969666875766789644e+03 1.313551430113876677e+03 -3.283218305880666321e+03 -1.873501354054951662e-14 -4.942712905631196918e-13 -3.419486915845482145e-14
5.200000000000000000e+03 2.600000000000000000e+01 8.771753990433417414e-01 -1.977366343346968961e+03 1.314447335466447612e+03 -3.291813678813416573e+03 1.010302952408892452e-14 -4.972688927296076145e-13 -4.873879078104437212e-14
5.300000000000000000e+03 2.650000000000000000e+01 8.934791589762877129e-01 -1.963865469487986502e+03 1.338878519725967180e+03 -3.302743989213953682e+03 -1.798561299892753595e-14 -5.593303598061538651e-13 -6.572520305780926719e-14
5.400000000000000000e+03 2.700000000000000000e+01 8.575899903367855126e-01 -2.005786878172081970e+03 1.285098600519673028e+03 -3.290885478691754997e+03 1.773581281838687573e-14 -5.825895321720508946e-13 -6.705747068735945504e-14
5.500000000000000000e+03 2.750000000000000000e+01 8.808965876745082912e-01 -1.992357374285323431e+03 1.320023536630250646e+03 -3.312380910915574077e+03 -3.885780586188047891e-14 -5.975914207922983223e-13 -4.318767565791858942e-14
5.600000000000000000e+03 2.800000000000000000e+01 8.600169743176141468e-01 -2.039237076008993881e+03 1.288735436014944753e+03 -3.327972512023938634e+03 -2.936539900133539049e-14 -5.822009541134320898e-13 -3.097522238704186748e-14
5.700000000000000000e+03 2.850000000000000000e+01 8.579923648469878206e-01 -2.038226565009081696e+03 1.285701558723211292e+03 -3.323928123732292988e+03 -6.106226635438360972e-14 -6.894484982922222116e-13 -6.191921975151615243e-14
5.800000000000000000e+03 2.900000000000000000e+01 8.870702353887583991e-01 -2.033571575489479073e+03 1.329274747730054514e+03 -3.362846323219533588e+03 -6.816769371198461158e-14 -6.872280522429718985e-13 -1.172395514004165307e-13
5.900000000000000000e+03 2.950000000000000000e+01 8.839518536765416101e-01 -2.033137494981687723e+03 1.324601852734297609e+03 -3.357739347715985332e+03 -8.748557434046233539e-14 -6.693534615465068782e-13 -5.628830734849543660e-14
6.000000000000000000e+03 3.000000000000000000e+01 8.997482517073889241e-01 -2.028749152172961658e+03 1.348272755183522349e+03 -3.377021907356484007e+03 -1.098010571354279818e-13 -7.267103585562040280e-13 -1.070254995738650905e-13
6.100000000000000000e+03 3.050000000000000000e+01 8.789967591134076885e-01 -2.044641327379699533e+03 1.317176643531441414e+03 -3.361817970911140947e+03 -1.028066520802894956e-13 -7.192024753521764069e-13 -1.533773108519653761e-13
6.200000000000000000e+03 3.100000000000000000e+01 8.878689731560526210e-01 -2.020288709785747187e+03 1.330471656274344923e+03 -3.350760366060092110e+03 -8.190670364172092377e-14 -7.362999099314038176e-13 -1.720984466047070782e-13
6.300000000000000000e+03 3.150000000000000000e+01 9.130659254119182222e-01 -1.992210519370642714e+03 1.368229289229759388e+03 -3.360439808600402102e+03 -9.592326932761352509e-14 -7.511768984613809153e-13 -1.934008508897022693e-13
6.400000000000000000e+03 3.200000000000000000e+01 8.836074142307211998e-01 -2.024540491162458011e+03 1.324085710224735749e+03 -3.348626201387193760e+03 -1.082467449009527627e-13 -7.646105970593453094e-13 -1.449951270160454442e-13
6.500000000000000000e+03 3.250000000000000000e+01 8.634176299522434705e-01 -2.060021825359490776e+03 1.293831318483436917e+03 -3.353853143842927693e+03 -6.505906924303417327e-14 -8.242295734817162156e-13 -1.085798118083403097e-13
6.600000000000000000e+03 3.300000000000000000e+01 8.789359550428398338e-01 -2.015687409418849711e+03 1.317085528631695524e+03 -3.332772938050545235e+03 -1.343369859796439414e-14 -8.564399189836535697e-13 -1.330047183500937535e-13
