# temperature P_rho_0.0075 P_rho_0.0225 P_rho_0.0375 P_rho_0.0525 P_rho_0.0675 P_rho_0.0825 P_rho_0.0975 P_rho_0.1125 P_rho_0.1275 P_rho_0.1425 P_rho_0.1575 P_rho_0.1725 P_rho_0.1875 P_rho_0.2025 P_rho_0.2175 P_rho_0.2325 P_rho_0.2475 P_rho_0.2625 P_rho_0.2775 P_rho_0.2925 P_rho_0.3075 P_rho_0.3225 P_rho_0.3375 P_rho_0.3525 P_rho_0.3675 P_rho_0.3825 P_rho_0.3975 P_rho_0.4125 P_rho_0.4275 P_rho_0.4425 P_rho_0.4575 P_rho_0.4725 P_rho_0.4875 P_rho_0.5025 P_rho_0.5175 P_rho_0.5325 P_rho_0.5475 P_rho_0.5625 P_rho_0.5775 P_rho_0.5925 P_rho_0.6075 P_rho_0.6225 P_rho_0.6375 P_rho_0.6525 P_rho_0.6675 P_rho_0.6825 P_rho_0.6975 P_rho_0.7125 P_rho_0.7275 P_rho_0.7425 P_rho_0.7575 P_rho_0.7725 P_rho_0.7875 P_rho_0.8025 P_rho_0.8175 P_rho_0.8325 P_rho_0.8475 P_rho_0.8625 P_rho_0.8775 P_rho_0.8925 P_rho_0.9075 P_rho_0.9225 P_rho_0.9375 P_rho_0.9525 P_rho_0.9675 P_rho_0.9825 P_rho_0.9975 P_rho_1.0125 P_rho_1.0275 P_rho_1.0425 P_rho_1.0575 P_rho_1.0725 P_rho_1.0875 P_rho_1.1025 P_rho_1.1175 P_rho_1.1325 P_rho_1.1475 P_rho_1.1625 P_rho_1.1775 P_rho_1.1925 P_rho_1.2075 P_rho_1.2225 P_rho_1.2375 P_rho_1.2525 P_rho_1.2675 P_rho_1.2825 P_rho_1.2975 P_rho_1.3125 P_rho_1.3275 P_rho_1.3425 P_rho_1.3575 P_rho_1.3725 P_rho_1.3875 P_rho_1.4025 P_rho_1.4175 P_rho_1.4325 P_rho_1.4475 P_rho_1.4625 P_rho_1.4775 P_rho_1.4925
1.080000000000000071e+00 4.933338266671600386e-03 2.220002220002220000e-02 5.673339006672340618e-02 1.344334677668010958e-01 2.405002405002405197e-01 4.921004921004921151e-01 7.202673869340536772e-01 1.153167819834486574e+00 1.557701557701557826e+00 1.907968574635241499e+00 2.249602249602249859e+00 2.601102601102601497e+00 2.850236183569517134e+00 3.147469814136480970e+00 3.461970128636795430e+00 3.566803566803566916e+00 3.528570195236861995e+00 3.470603470603470964e+00 3.480470147136814241e+00 3.354670021336688013e+00 3.241203241203241436e+00 3.142536475869809554e+00 3.029069695736362533e+00 2.855169521836188551e+00 0.000000000000000000e+00 2.569035902369235735e+00 2.344569011235678069e+00 2.160802160802160810e+00 1.887001887001887201e+00 1.616901616901617045e+00 1.450401450401450409e+00 1.138367805034471880e+00 9.706343039676373907e-01 7.017673684340351992e-01 5.266338599671933629e-01 3.613670280336947482e-01 2.491335824669158039e-01 1.899335232668566131e-01 1.085334418667752016e-01 6.166672833339500309e-02 3.453336786670119923e-02 1.850001850001850232e-02 3.700003700003700290e-03 1.233334566667900097e-03 2.466669133335800193e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000080e+00 0.000000000000000000e+00 7.400007400007400579e-03 3.206669873336540078e-02 6.906673573340239847e-02 1.344334677668010958e-01 3.132669799336466054e-01 5.143005143005143776e-01 7.634340967674301259e-01 1.219767886434553139e+00 1.550301550301550479e+00 1.977035310368643772e+00 2.439535772869106278e+00 2.852702852702853065e+00 3.258469925136592060e+00 3.507603507603507698e+00 3.725903725903726205e+00 4.013270679937346763e+00 3.929403929403929574e+00 3.994770661437328396e+00 3.938037271370605108e+00 3.798670465337132374e+00 3.644503644503644946e+00 3.375636708970042310e+00 3.017969684636351513e+00 0.000000000000000000e+00 2.777469444136110965e+00 2.438302438302438535e+00 2.005402005402005639e+00 1.636634969968303377e+00 1.487401487401487588e+00 1.150701150701150866e+00 8.732008732008732510e-01 7.178007178007178579e-01 5.180005180005180510e-01 3.539670206336873459e-01 2.553002553002552966e-01 1.566334899668233027e-01 8.756675423342090425e-02 7.030007030007030810e-02 3.700003700003700463e-02 9.866676533343200772e-03 8.633341966675299808e-03 3.700003700003700290e-03 0.000000000000000000e+00 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000089e+00 1.233334566667900097e-03 7.400007400007400579e-03 2.096668763335430077e-02 6.660006660006660695e-02 1.455334788668121992e-01 2.935336268669602178e-01 5.217005217005217244e-01 7.622007622007622718e-01 1.107534440867774306e+00 1.576201576201576415e+00 2.054735388068721580e+00 2.454335787669120972e+00 2.828036161369495094e+00 3.195569862236529168e+00 3.449636782970116666e+00 3.712337045670379254e+00 3.908437241770575277e+00 3.936803936803936921e+00 4.012037345370679020e+00 4.029304029304029200e+00 3.765370432037098869e+00 3.685203685203685353e+00 3.360836694170027616e+00 3.178303178303178544e+00 0.000000000000000000e+00 2.830502830502830580e+00 2.459269125935792832e+00 2.165735499068832670e+00 1.729135062468395878e+00 1.410934744268077745e+00 1.145767812434479227e+00 8.954008954008955135e-01 6.635339968673302780e-01 4.699004699004699082e-01 3.391670058336725413e-01 2.096668763335430008e-01 1.393668060334727066e-01 6.536673203339871119e-02 3.330003330003330347e-02 1.603334936668270039e-02 1.356668023334690019e-02 3.700003700003700290e-03 2.466669133335800193e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000098e+00 0.000000000000000000e+00 4.933338266671600386e-03 1.480001480001480116e-02 5.673339006672340618e-02 1.233334566667900062e-01 2.824336157669491421e-01 5.217005217005217244e-01 7.794674461341128957e-01 1.177834511167844544e+00 1.518234851568184940e+00 1.893168559835226583e+00 2.485169151835818546e+00 2.876136209469542848e+00 3.381803381803381914e+00 3.592703592703593074e+00 3.865270531937198939e+00 4.045337378670712525e+00 3.905970572637239346e+00 3.903503903503903860e+00 3.945437278770612455e+00 3.686437019770353540e+00 3.458270124936791756e+00 3.347270013936680666e+00 3.059903059903060107e+00 0.000000000000000000e+00 2.840369507036173857e+00 2.412402412402412377e+00 2.086802086802086897e+00 1.771068437735104473e+00 1.439301439301439389e+00 1.124801124801124930e+00 9.422676089342756356e-01 7.461674128340795020e-01 4.711338044671378178e-01 3.589003589003589290e-01 2.503669170335837135e-01 1.233334566667900062e-01 9.250009250009250117e-02 3.823337156670490039e-02 2.343335676669010270e-02 9.866676533343200772e-03 8.633341966675299808e-03 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000107e+00 0.000000000000000000e+00 7.400007400007400579e-03 2.466669133335800193e-02 7.893341226674560618e-02 2.220002220002220139e-01 3.872670539337206286e-01 7.215007215007215313e-01 1.002701002701002819e+00 1.509601509601509628e+00 1.814235147568481032e+00 2.153402153402153463e+00 2.541902541902542279e+00 2.776236109569443222e+00 3.111703111703111979e+00 3.390436723770057448e+00 3.529803529803530182e+00 3.681503681503681680e+00 3.845537178870512385e+00 3.613670280336947371e+00 3.592703592703593074e+00 3.354670021336688013e+00 3.327536660869994556e+00 3.091969758636425425e+00 3.031536364869698463e+00 0.000000000000000000e+00 2.718269384936051747e+00 2.496269162935829566e+00 2.127502127502127749e+00 1.915368582035248846e+00 1.579901579901580089e+00 1.344334677668011180e+00 1.065601065601065711e+00 7.461674128340795020e-01 6.388673055339721962e-01 4.440004440004440278e-01 3.034003034003034394e-01 1.961001961001961058e-01 1.122334455667789027e-01 7.153340486673820386e-02 4.686671353338020540e-02 2.343335676669010270e-02 7.400007400007400579e-03 1.356668023334690019e-02 2.466669133335800193e-03 2.466669133335800193e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.129999999999999893e+00 0.000000000000000000e+00 2.466669133335800193e-03 9.866676533343200772e-03 4.193337526670860155e-02 1.159334492667826039e-01 2.059668726335393274e-01 4.168670835337502378e-01 6.845006845006845753e-01 1.061901061901062038e+00 1.536734870068203529e+00 1.984435317768651341e+00 2.475302475302475269e+00 2.815702815702815887e+00 3.204203204203204258e+00 3.611203611203611441e+00 3.812237145570479324e+00 3.922003922003922227e+00 4.127970794637461971e+00 4.073704073704074169e+00 4.045337378670712525e+00 3.947903947903948385e+00 3.809770476437143394e+00 3.424970091636758696e+00 3.161036494369827921e+00 0.000000000000000000e+00 2.866269532936200015e+00 2.448169114835781812e+00 2.116402116402116729e+00 1.756268422935089779e+00 1.349268015934682596e+00 1.080401080401080405e+00 7.868674535341202425e-01 6.475006475006475082e-01 3.798670465337132263e-01 2.960002960002960370e-01 1.936335269668603143e-01 1.110001110001110070e-01 7.770007770007771042e-02 3.330003330003330347e-02 8.633341966675299808e-03 8.633341966675299808e-03 9.866676533343200772e-03 1.233334566667900097e-03 2.466669133335800193e-03 0.000000000000000000e+00 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.139999999999999902e+00 0.000000000000000000e+00 2.466669133335800193e-03 3.700003700003700290e-03 1.726668393335059962e-02 8.386675053341720310e-02 1.591001591001591220e-01 3.428670095336762147e-01 4.884004884004884417e-01 8.164674831341498518e-01 1.198801198801198842e+00 1.542901542901542911e+00 2.212602212602212681e+00 2.815702815702815887e+00 3.280669947336614101e+00 3.663003663003663313e+00 4.072470739137406426e+00 4.331470998137665340e+00 4.605271271937938948e+00 4.396837730171063718e+00 4.536204536204536453e+00 4.308037641370974669e+00 4.030537363870697831e+00 3.633403633403633481e+00 3.311503311503311675e+00 0.000000000000000000e+00 2.800902800902801193e+00 2.487635820969154477e+00 1.947435280768614163e+00 1.621834955168288683e+00 1.246901246901247040e+00 8.510008510008510996e-01 6.413339746673080155e-01 4.699004699004699082e-01 2.824336157669491421e-01 1.788335121668455097e-01 1.258001258001258116e-01 7.646674313340980078e-02 2.960002960002960232e-02 3.700003700003700463e-02 9.866676533343200772e-03 4.933338266671600386e-03 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.149999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.466669133335800193e-03 1.603334936668270039e-02 4.810004810004810116e-02 1.332001332001332139e-01 2.380335713669047282e-01 4.538671205337872494e-01 7.042340375673709074e-01 1.070534403867737350e+00 1.528101528101528217e+00 1.980735314068647446e+00 2.624535957869291281e+00 3.272036605369939011e+00 3.796203796203796443e+00 4.205670872337539556e+00 4.453571120237787007e+00 4.739704739704739822e+00 4.861804861804862377e+00 4.736004736004736593e+00 4.462204462204462097e+00 4.193337526670860349e+00 3.723437056770390274e+00 3.301636634969968398e+00 0.000000000000000000e+00 2.890936224269557986e+00 2.379102379102379317e+00 1.910435243768577207e+00 1.434368101034767751e+00 1.084101084101084078e+00 8.041341374674708664e-01 6.228339561672895375e-01 3.712337045670379143e-01 2.503669170335837135e-01 1.381334714668047969e-01 1.122334455667789027e-01 5.426672093338760078e-02 3.083336416669750155e-02 2.220002220002220000e-02 6.166672833339500483e-03 8.633341966675299808e-03 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.159999999999999920e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.700003700003700290e-03 9.866676533343200772e-03 4.686671353338020540e-02 8.756675423342090425e-02 1.985668652335319251e-01 3.934337267670601213e-01 6.265339598672932109e-01 1.019967686634353443e+00 1.480001480001480019e+00 1.967168633835300717e+00 2.636869303535970488e+00 3.137603137603137693e+00 3.729603729603729878e+00 4.255004255004255498e+00 4.590471257137924255e+00 4.821104821104821525e+00 4.900038233371566854e+00 4.801371468038134971e+00 4.842071508738175822e+00 4.347504347504347777e+00 3.841837175170508711e+00 3.397836731170064795e+00 0.000000000000000000e+00 2.741702741702741974e+00 2.375402375402375643e+00 1.793268459935126735e+00 1.478768145434812276e+00 1.012567679234345874e+00 7.498674165340832865e-01 5.254005254005253978e-01 3.354670021336688124e-01 2.195335528668862224e-01 1.443001443001443174e-01 7.893341226674560618e-02 3.576670243336910193e-02 2.590002590002590116e-02 6.166672833339500483e-03 4.933338266671600386e-03 1.233334566667900097e-03 1.233334566667900097e-03 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.169999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.233334566667900097e-03 1.603334936668270039e-02 3.700003700003700463e-02 8.016674683341350194e-02 2.121335454668788201e-01 3.761670428337095529e-01 6.388673055339721962e-01 9.644676311342978980e-01 1.428201428201428369e+00 1.991835325168658688e+00 2.532035865369199001e+00 3.126503126503126673e+00 3.754270420937087849e+00 4.283370950037617142e+00 4.673104673104673701e+00 4.822338155671489268e+00 5.061605061605061628e+00 4.858104858104858259e+00 4.610204610204610809e+00 4.428904428904429480e+00 3.855403855403855662e+00 3.360836694170027616e+00 0.000000000000000000e+00 2.857636190969524481e+00 2.312502312502312751e+00 1.836435169768503295e+00 1.533034866368199856e+00 1.053267719934386726e+00 7.178007178007178579e-01 4.958004958004958440e-01 3.243669910336577367e-01 1.924001924001924047e-01 1.073001073001073058e-01 7.646674313340980078e-02 2.096668763335430077e-02 1.726668393335059962e-02 6.166672833339500483e-03 1.233334566667900097e-03 1.233334566667900097e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
