# rho counts_4x2x2 counts_6x3x3 counts_8x4x4
7.499999999999999722e-03 1.479000000000000000e+03 6.209000000000000000e+03 3.151800000000000000e+04
2.249999999999999917e-02 1.895000000000000000e+03 8.320000000000000000e+03 0.000000000000000000e+00
3.749999999999999861e-02 9.580000000000000000e+02 6.030000000000000000e+03 1.933600000000000000e+04
5.249999999999999806e-02 6.670000000000000000e+02 3.393000000000000000e+03 0.000000000000000000e+00
6.750000000000000444e-02 8.600000000000000000e+02 1.711000000000000000e+03 9.809000000000000000e+03
8.249999999999999001e-02 5.940000000000000000e+02 7.430000000000000000e+02 0.000000000000000000e+00
9.750000000000000333e-02 4.870000000000000000e+02 3.320000000000000000e+02 0.000000000000000000e+00
1.124999999999999889e-01 3.800000000000000000e+02 1.470000000000000000e+02 5.782000000000000000e+03
1.275000000000000022e-01 3.600000000000000000e+02 6.600000000000000000e+01 0.000000000000000000e+00
1.425000000000000155e-01 1.640000000000000000e+02 3.700000000000000000e+01 4.176000000000000000e+03
1.574999999999999734e-01 8.100000000000000000e+01 3.700000000000000000e+01 0.000000000000000000e+00
1.724999999999999867e-01 5.200000000000000000e+01 3.000000000000000000e+01 0.000000000000000000e+00
1.875000000000000000e-01 2.800000000000000000e+01 5.100000000000000000e+01 3.090000000000000000e+03
2.025000000000000133e-01 9.000000000000000000e+00 6.400000000000000000e+01 0.000000000000000000e+00
2.174999999999999711e-01 6.000000000000000000e+00 1.000000000000000000e+02 2.298000000000000000e+03
2.324999999999999845e-01 1.500000000000000000e+01 1.190000000000000000e+02 0.000000000000000000e+00
2.474999999999999978e-01 6.400000000000000000e+01 1.570000000000000000e+02 0.000000000000000000e+00
2.625000000000000111e-01 8.500000000000000000e+01 2.100000000000000000e+02 1.615000000000000000e+03
2.774999999999999689e-01 1.090000000000000000e+02 2.450000000000000000e+02 0.000000000000000000e+00
2.924999999999999822e-01 1.870000000000000000e+02 3.100000000000000000e+02 1.113000000000000000e+03
3.074999999999999956e-01 3.000000000000000000e+02 3.960000000000000000e+02 0.000000000000000000e+00
3.225000000000000089e-01 3.080000000000000000e+02 4.660000000000000000e+02 0.000000000000000000e+00
3.374999999999999667e-01 3.950000000000000000e+02 5.580000000000000000e+02 7.680000000000000000e+02
3.524999999999999800e-01 4.340000000000000000e+02 6.740000000000000000e+02 0.000000000000000000e+00
3.674999999999999933e-01 4.330000000000000000e+02 0.000000000000000000e+00 6.680000000000000000e+02
3.825000000000000067e-01 4.950000000000000000e+02 6.790000000000000000e+02 0.000000000000000000e+00
