# rho counts_4x2x2 counts_6x3x3 counts_8x4x4
7.499999999999999722e-03 0.000000000000000000e+00 3.800000000000000000e+01 3.415000000000000000e+03
2.249999999999999917e-02 1.000000000000000000e+00 2.460000000000000000e+02 0.000000000000000000e+00
3.749999999999999861e-02 1.700000000000000000e+01 5.760000000000000000e+02 8.097000000000000000e+03
5.249999999999999806e-02 6.400000000000000000e+01 1.108000000000000000e+03 0.000000000000000000e+00
6.750000000000000444e-02 2.730000000000000000e+02 1.648000000000000000e+03 1.114000000000000000e+04
8.249999999999999001e-02 4.360000000000000000e+02 2.108000000000000000e+03 0.000000000000000000e+00
9.750000000000000333e-02 6.640000000000000000e+02 2.529000000000000000e+03 0.000000000000000000e+00
1.124999999999999889e-01 6.410000000000000000e+02 2.632000000000000000e+03 1.138200000000000000e+04
1.275000000000000022e-01 8.490000000000000000e+02 2.638000000000000000e+03 0.000000000000000000e+00
1.425000000000000155e-01 5.670000000000000000e+02 2.373000000000000000e+03 1.053300000000000000e+04
1.574999999999999734e-01 4.510000000000000000e+02 2.167000000000000000e+03 0.000000000000000000e+00
1.724999999999999867e-01 4.600000000000000000e+02 1.977000000000000000e+03 0.000000000000000000e+00
1.875000000000000000e-01 6.330000000000000000e+02 1.763000000000000000e+03 8.975000000000000000e+03
2.025000000000000133e-01 5.360000000000000000e+02 1.583000000000000000e+03 0.000000000000000000e+00
2.174999999999999711e-01 5.800000000000000000e+02 1.363000000000000000e+03 7.617000000000000000e+03
2.324999999999999845e-01 5.910000000000000000e+02 1.215000000000000000e+03 0.000000000000000000e+00
2.474999999999999978e-01 8.750000000000000000e+02 1.059000000000000000e+03 0.000000000000000000e+00
2.625000000000000111e-01 6.270000000000000000e+02 9.990000000000000000e+02 6.633000000000000000e+03
2.774999999999999689e-01 6.310000000000000000e+02 9.880000000000000000e+02 0.000000000000000000e+00
2.924999999999999822e-01 6.490000000000000000e+02 1.016000000000000000e+03 6.118000000000000000e+03
3.074999999999999956e-01 7.310000000000000000e+02 1.010000000000000000e+03 0.000000000000000000e+00
3.225000000000000089e-01 4.510000000000000000e+02 9.960000000000000000e+02 0.000000000000000000e+00
