# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.101101101101102708e+00 -2.817424304603168366e+03 1.650000000000002274e+03 -4.467424304603170640e+03 8.104628079763642745e-15 8.065770273901762266e-14 -3.652633751016765018e-14
1.000000000000000000e+02 5.000000000000000000e-01 9.846712553542033008e-01 -2.645282030810886681e+03 1.475529876148273615e+03 -4.120811906959160297e+03 -8.559819519859956927e-14 1.826039319752226220e-13 5.107025913275720086e-15
2.000000000000000000e+02 1.000000000000000000e+00 9.818909097891898030e-01 -2.458098198339258488e+03 1.471363528319100851e+03 -3.929461726658359566e+03 -2.172706459191431350e-13 1.396660564978446928e-13 1.987299214079030207e-14
3.000000000000000000e+02 1.500000000000000000e+00 8.817035616748591931e-01 -2.407583821450049072e+03 1.321232787169776429e+03 -3.728816608619825274e+03 -5.162537064506977913e-15 1.969743812502144920e-13 9.744982598647311534e-14
4.000000000000000000e+02 2.000000000000000000e+00 8.712507452218003490e-01 -2.243993336974508566e+03 1.305569241714867758e+03 -3.549562578689376551e+03 -8.915090887740007020e-14 8.150424779529430452e-14 6.550315845288423588e-14
5.000000000000000000e+02 2.500000000000000000e+00 8.747220756632925198e-01 -2.089356341864701335e+03 1.310771030381443779e+03 -3.400127372246145114e+03 5.029310301551959128e-14 1.327826737451687222e-13 4.019007349143066676e-14
6.000000000000000000e+02 3.000000000000000000e+00 8.851896547445561314e-01 -1.942699253098698136e+03 1.326456697634717329e+03 -3.269155950733415466e+03 -1.882938249764265493e-13 1.523225989785714773e-13 9.281464485866308678e-14
7.000000000000000000e+02 3.500000000000000000e+00 9.721055238358980999e-01 -1.738092476384286783e+03 1.456700127468093342e+03 -3.194792603852380125e+03 -1.647570968543732306e-13 2.127187315181799931e-13 1.337818744673313631e-13
8.000000000000000000e+02 4.000000000000000000e+00 9.917184867482373711e-01 -1.595141949656137740e+03 1.486090152392233676e+03 -3.081232102048371416e+03 -1.303956942422246357e-13 2.050026814970351552e-13 1.847411112976260483e-13
9.000000000000000000e+02 4.500000000000000000e+00 1.016002758382666293e+00 -1.477356887745862423e+03 1.522480133436425604e+03 -2.999837021182288026e+03 1.061650767297805942e-13 1.966204976611152233e-13 1.747491040759996395e-13
1.000000000000000000e+03 5.000000000000000000e+00 1.020796283007087579e+00 -1.423688223821997099e+03 1.529663230086120848e+03 -2.953351453908117946e+03 -1.302291607885308622e-13 2.475242233401786507e-13 8.382183835919931880e-14
1.100000000000000000e+03 5.500000000000000000e+00 1.012804660961921455e+00 -1.364674129004050883e+03 1.517687784451439256e+03 -2.882361913455490139e+03 -3.070044218844714123e-13 2.389755060505649453e-13 1.016964290556643391e-13
1.200000000000000000e+03 6.000000000000000000e+00 9.651094062497390658e-01 -1.372176807181547474e+03 1.446216445265233915e+03 -2.818393252446781389e+03 -1.215694211964546412e-13 2.238487173400471875e-13 1.506891941956134406e-13
1.300000000000000000e+03 6.500000000000000000e+00 1.030434299537177800e+00 -1.258931894366741972e+03 1.544105797856461095e+03 -2.803037692223203067e+03 -1.514344205588713521e-13 1.889877143668172721e-13 1.556532680524469470e-13
1.400000000000000000e+03 7.000000000000000000e+00 1.012981333559500818e+00 -1.221875866552697971e+03 1.517952528338912089e+03 -2.739828394891610060e+03 -1.358912982141191605e-13 1.956212969389525824e-13 1.471045507628332416e-13
1.500000000000000000e+03 7.500000000000000000e+00 1.035030864293831065e+00 -1.160545882313987931e+03 1.550993750144305977e+03 -2.711539632458293909e+03 -1.597194598801365828e-13 2.228772721935001755e-13 1.487872325345307445e-13
