# rho counts_4x2x2 counts_6x3x3 counts_8x4x4
7.499999999999999722e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.620000000000000000e+02
2.249999999999999917e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.749999999999999861e-02 0.000000000000000000e+00 1.000000000000000000e+00 8.960000000000000000e+02
5.249999999999999806e-02 0.000000000000000000e+00 1.300000000000000000e+01 0.000000000000000000e+00
6.750000000000000444e-02 0.000000000000000000e+00 3.000000000000000000e+01 2.685000000000000000e+03
8.249999999999999001e-02 0.000000000000000000e+00 6.500000000000000000e+01 0.000000000000000000e+00
9.750000000000000333e-02 0.000000000000000000e+00 1.720000000000000000e+02 0.000000000000000000e+00
1.124999999999999889e-01 1.000000000000000000e+00 3.050000000000000000e+02 5.299000000000000000e+03
1.275000000000000022e-01 5.000000000000000000e+00 5.180000000000000000e+02 0.000000000000000000e+00
1.425000000000000155e-01 1.900000000000000000e+01 7.820000000000000000e+02 8.701000000000000000e+03
1.574999999999999734e-01 3.000000000000000000e+01 1.158000000000000000e+03 0.000000000000000000e+00
1.724999999999999867e-01 7.200000000000000000e+01 1.615000000000000000e+03 0.000000000000000000e+00
1.875000000000000000e-01 2.800000000000000000e+02 2.053000000000000000e+03 1.220400000000000000e+04
2.025000000000000133e-01 4.410000000000000000e+02 2.535000000000000000e+03 0.000000000000000000e+00
2.174999999999999711e-01 6.600000000000000000e+02 3.044000000000000000e+03 1.458200000000000000e+04
2.324999999999999845e-01 9.630000000000000000e+02 3.473000000000000000e+03 0.000000000000000000e+00
2.474999999999999978e-01 1.718000000000000000e+03 3.789000000000000000e+03 0.000000000000000000e+00
2.625000000000000111e-01 1.631000000000000000e+03 3.910000000000000000e+03 1.622500000000000000e+04
2.774999999999999689e-01 1.731000000000000000e+03 4.104000000000000000e+03 0.000000000000000000e+00
2.924999999999999822e-01 1.740000000000000000e+03 3.939000000000000000e+03 1.609200000000000000e+04
3.074999999999999956e-01 2.072000000000000000e+03 3.738000000000000000e+03 0.000000000000000000e+00
3.225000000000000089e-01 1.402000000000000000e+03 3.591000000000000000e+03 0.000000000000000000e+00
3.374999999999999667e-01 1.118000000000000000e+03 3.126000000000000000e+03 1.470500000000000000e+04
3.524999999999999800e-01 8.110000000000000000e+02 2.725000000000000000e+03 0.000000000000000000e+00
3.674999999999999933e-01 5.690000000000000000e+02 0.000000000000000000e+00 1.214000000000000000e+04
3.825000000000000067e-01 3.990000000000000000e+02 2.317000000000000000e+03 0.000000000000000000e+00
3.974999999999999645e-01 1.810000000000000000e+02 1.875000000000000000e+03 0.000000000000000000e+00
4.124999999999999778e-01 1.080000000000000000e+02 1.489000000000000000e+03 9.522000000000000000e+03
4.274999999999999911e-01 4.100000000000000000e+01 1.243000000000000000e+03 0.000000000000000000e+00
4.425000000000000044e-01 2.100000000000000000e+01 8.540000000000000000e+02 6.536000000000000000e+03
4.574999999999999623e-01 3.000000000000000000e+00 5.820000000000000000e+02 0.000000000000000000e+00
4.724999999999999756e-01 0.000000000000000000e+00 4.020000000000000000e+02 0.000000000000000000e+00
4.874999999999999889e-01 0.000000000000000000e+00 2.630000000000000000e+02 4.156000000000000000e+03
5.024999999999999467e-01 0.000000000000000000e+00 1.560000000000000000e+02 0.000000000000000000e+00
5.175000000000000711e-01 0.000000000000000000e+00 8.700000000000000000e+01 2.243000000000000000e+03
5.324999999999999734e-01 0.000000000000000000e+00 6.200000000000000000e+01 0.000000000000000000e+00
5.474999999999999867e-01 0.000000000000000000e+00 1.700000000000000000e+01 0.000000000000000000e+00
5.625000000000000000e-01 0.000000000000000000e+00 1.400000000000000000e+01 1.188000000000000000e+03
5.774999999999999023e-01 0.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00
5.925000000000000266e-01 0.000000000000000000e+00 1.000000000000000000e+00 5.220000000000000000e+02
6.074999999999999289e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
