# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 9.809809809809820758e-01 -2.997424304603168821e+03 1.470000000000001592e+03 -4.467424304603170640e+03 2.109423746787797427e-14 4.396483177515619900e-14 -3.119726699196689879e-14
1.000000000000000000e+02 5.000000000000000000e-01 8.861170524932963088e-01 -2.872410508383574779e+03 1.327846403161204535e+03 -4.200256911544779541e+03 6.505906924303417327e-14 3.352873534367972752e-14 -3.552713678800500929e-15
2.000000000000000000e+02 1.000000000000000000e+00 8.583886920777338281e-01 -2.814771251594368550e+03 1.286295455078484110e+03 -4.101066706672852888e+03 7.707723348460149282e-14 -1.156852391659413115e-13 -4.524158825347512902e-15
3.000000000000000000e+02 1.500000000000000000e+00 8.195991684285386381e-01 -2.713090457269870967e+03 1.228169353890165212e+03 -3.941259811160035952e+03 9.398037903451950115e-14 -1.628142065612792067e-13 5.737771369140887145e-14
4.000000000000000000e+02 2.000000000000000000e+00 7.875291361530684098e-01 -2.619590653580255548e+03 1.180112410525372979e+03 -3.799703064105628528e+03 1.405542349175448180e-13 -1.256772463875677204e-13 5.401235014801386569e-14
5.000000000000000000e+02 2.500000000000000000e+00 8.584842110662641579e-01 -2.461283610476136346e+03 1.286438590282796895e+03 -3.747722200758933468e+03 -3.186340080674199271e-14 -1.848521336000885640e-13 6.258882301324319997e-14
6.000000000000000000e+02 3.000000000000000000e+00 8.633244135897140126e-01 -2.372893581951327178e+03 1.293691633764186463e+03 -3.666585215715513641e+03 7.549516567451064475e-14 -1.620925615952728549e-13 1.576516694967722287e-14
7.000000000000000000e+02 3.500000000000000000e+00 8.819007118121746647e-01 -2.218472177031925639e+03 1.321528216650543754e+03 -3.540000393682469166e+03 -4.296563105299355811e-14 -1.936228954946273006e-13 3.774758283725532237e-14
8.000000000000000000e+02 4.000000000000000000e+00 9.153963037694964333e-01 -2.120071864040683977e+03 1.371721361198590330e+03 -3.491793225239274307e+03 -3.619327060278010322e-14 -1.907363156306018936e-13 -9.367506770274758310e-15
9.000000000000000000e+02 4.500000000000000000e+00 9.209927114287557171e-01 -2.061120362742237376e+03 1.380107578075990432e+03 -3.441227940818227580e+03 -3.219646771412953967e-15 -1.659783421814609028e-13 -6.328271240363392280e-15
1.000000000000000000e+03 5.000000000000000000e+00 9.079558108277153705e-01 -2.024275529215233291e+03 1.360571782525331400e+03 -3.384847311740564692e+03 -1.250111125727926265e-13 -1.615374500829602766e-13 6.472600233564662631e-14
