# step time temperature total_energy kinetic_energy potential_energy Px Py Pz
0.000000000000000000e+00 0.000000000000000000e+00 1.131131131131133172e+00 -2.772424304603167911e+03 1.695000000000002956e+03 -4.467424304603170640e+03 4.091171845743701851e-14 3.563815909046752495e-14 -1.891820033961266745e-13
1.000000000000000000e+02 5.000000000000000000e-01 9.485924489064474496e-01 -2.686480205674346053e+03 1.421465784686311508e+03 -4.107945990360657561e+03 1.250111125727926265e-13 5.773159728050814010e-15 -1.840749774828509544e-13
2.000000000000000000e+02 1.000000000000000000e+00 9.292669101357600159e-01 -2.586338210823496865e+03 1.392506464838436386e+03 -3.978844675661933252e+03 -7.793765632868598914e-14 1.115774139748282323e-13 -1.985078768029779894e-13
3.000000000000000000e+02 1.500000000000000000e+00 9.223794737189930926e-01 -2.401024892760838611e+03 1.382185641367911103e+03 -3.783210534128749714e+03 7.066569551739121380e-14 6.117328865684612538e-14 -2.278177646530821221e-13
4.000000000000000000e+02 2.000000000000000000e+00 9.048017856206793663e-01 -2.233072832499440665e+03 1.355845475752588072e+03 -3.588918308252028510e+03 3.141931159689193009e-13 9.404976797355857343e-14 -2.268185639309194812e-13
5.000000000000000000e+02 2.500000000000000000e+00 9.106813472767262274e-01 -2.058554556133259211e+03 1.364655998894174218e+03 -3.423210555027433657e+03 -3.441691376337985275e-15 4.041211809635569807e-14 -2.785549568784517760e-13
6.000000000000000000e+02 3.000000000000000000e+00 9.026926262856205252e-01 -1.927365309915044236e+03 1.352684900489002302e+03 -3.280050210404046538e+03 1.020294959630518861e-13 -7.124856260531942098e-14 -3.207989429654389824e-13
7.000000000000000000e+02 3.500000000000000000e+00 9.416400308837290511e-01 -1.757785078093406128e+03 1.411047586279267989e+03 -3.168832664372674117e+03 2.070565940925916948e-14 4.818367926873179385e-14 -3.597122599785507191e-13
8.000000000000000000e+02 4.000000000000000000e+00 9.751264295601239640e-01 -1.667541825350090448e+03 1.461226954695845734e+03 -3.128768780045936182e+03 1.659505866058452739e-13 9.270362255620057113e-15 -3.494982081519992789e-13
9.000000000000000000e+02 4.500000000000000000e+00 1.015761089307708032e+00 -1.532980876041293413e+03 1.522117992327600405e+03 -3.055098868368893818e+03 1.676436767183986376e-13 5.173639294753229478e-14 -3.442246487850297854e-13
1.000000000000000000e+03 5.000000000000000000e+00 1.016450807801937639e+00 -1.420373442205426727e+03 1.523151535491203504e+03 -2.943524977696630231e+03 1.583889269740623718e-13 7.055467321492869814e-14 -3.741312815108699397e-13
1.100000000000000000e+03 5.500000000000000000e+00 1.044095409223261939e+00 -1.310443177889909748e+03 1.564576970721057933e+03 -2.875020148610967681e+03 7.893685705084863002e-14 4.769101780155438064e-14 -4.138356324290271004e-13
1.200000000000000000e+03 6.000000000000000000e+00 1.070733170523923805e+00 -1.220697918826736441e+03 1.604493656030099828e+03 -2.825191574856836269e+03 1.542481420369057332e-13 6.192268919846810604e-14 -4.607425552194399643e-13
1.300000000000000000e+03 6.500000000000000000e+00 1.040834047032203502e+00 -1.185993124778469110e+03 1.559689819477757055e+03 -2.745682944256226165e+03 3.658184866139890801e-14 6.494804694057165761e-14 -4.418687638008123031e-13
1.400000000000000000e+03 7.000000000000000000e+00 1.012869715429995932e+00 -1.194666232954364432e+03 1.517785268571848746e+03 -2.712451501526213178e+03 2.172706459191431350e-13 6.084022174945857842e-14 -4.656275365277906531e-13
1.500000000000000000e+03 7.500000000000000000e+00 1.079243569283757864e+00 -1.049806762357766729e+03 1.617246488571711325e+03 -2.667053250929478054e+03 1.032507412901395583e-13 5.395683899678260786e-14 -5.137834602209068180e-13
1.600000000000000000e+03 8.000000000000000000e+00 1.082596049119169068e+00 -9.582999949378556721e+02 1.622270179605074873e+03 -2.580570174542930545e+03 1.769695501252499525e-13 5.551115123125782702e-14 -5.144773496112975408e-13
